Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
0.00,9.377058E-05,913.30,0,108.5, -,9.354337
0.05,8.909155,913.00,8.476191,108.5, -,9.354337
0.10,17.82059,912.70,16.95238,108.5, -,9.354337
0.15,35.65238,912.10,33.95238,108.5, -,9.354337
0.20,47.54371,911.70,45.28571,108.5, -,9.354337
0.25,62.41517,911.20,59.42857,108.5, -,9.354337
0.30,77.29324,910.70,73.61905,108.5, -,9.354337
0.35,89.20119,910.30,84.95238,108.5, -,9.354337
0.40,107.0692,909.70,101.9524,108.5, -,9.354337
0.45,124.9486,909.10,119,108.5, -,9.354337
0.50,133.891,908.80,127.5238,108.5, -,9.354337
0.55,139.8545,908.60,133.1905,108.5, -,9.354337
0.60,145.8173,908.40,138.8571,108.5, -,9.354337
0.65,148.8009,908.30,141.7143,108.5, -,9.354337
0.70,154.7671,908.10,147.381,108.5, -,9.354337
0.75,166.7008,907.70,158.7619,108.5, -,9.354337
0.80,184.6121,907.10,175.8095,108.5, -,9.354337
0.85,199.5446,906.60,190.0476,108.5, -,9.354337
0.90,223.4502,905.80,212.8095,108.5, -,9.354337
0.95,244.3822,905.10,232.7619,108.5, -,9.354337
1.00,265.3256,904.40,252.7143,108.5, -,9.354337
1.05,286.2839,903.70,272.6667,108.5, -,9.354337
1.10,307.2553,903.00,284.1429,108.5, -,9.354337
1.15,328.2399,902.30,295.6667,108.5, -,9.354337
1.20,349.2377,901.60,298.6667,108.5, -,9.354337
1.25,385.2626,900.40,321.619,108.5, -,9.354337
1.30,418.322,899.30,338.9524,108.5, -,9.354337
1.35,433.3593,898.80,339.0952,108.5, -,9.354337
1.40,460.4425,897.90,353.5714,108.5, -,9.354337
1.45,481.5236,897.20,356.6667,108.5, -,9.354337
1.50,505.6318,896.40,362.5714,108.32, -,9.334889
1.55,523.7258,895.80,371.2857,108.32, -,9.334889
1.60,550.8824,894.90,391.4762,108.32, -,9.334889
1.65,584.1063,893.80,417.4286,108.32, -,9.334889
1.70,614.3376,892.80,443.381,108.32, -,9.334889
1.75,644.5964,891.80,466.5238,108.32, -,9.334889
1.80,677.912,890.70,486.8571,108.32, -,9.334889
1.85,702.1627,889.90,492.9048,108.32, -,9.334889
1.90,744.6452,888.50,519.1429,108.32, -,9.334889
1.95,781.1017,887.30,531.0952,108.32, -,9.334889
2.00,808.4689,886.40,537.1905,108.32, -,9.334889
2.05,838.9045,885.40,546.2381,108.32, -,9.334889
2.10,872.4169,884.30,558.1905,108.32, -,9.334889
2.15,909.0137,883.10,573.0952,108.32, -,9.334889
2.20,942.595,882.00,585.0952,108.32, -,9.334889
2.25,973.1536,881.00,594.1905,108.32, -,9.334889
2.30,1009.861,879.80,594.8571,108.32, -,9.334889
2.35,1034.355,879.00,586.7143,108.32, -,9.334889
2.40,1080.33,877.50,616.1905,108.32, -,9.334889
2.45,1117.157,876.30,625.4762,108.32, -,9.334889
2.50,1154.024,875.10,640.4762,108.32, -,9.334889
2.55,1190.93,873.90,652.6667,108.32, -,9.334889
2.60,1227.879,872.70,670.619,108.32, -,9.334889
2.65,1267.953,871.40,682.9048,108.32, -,9.334889
2.70,1298.813,870.40,680.6667,108.32, -,9.334889
2.75,1335.882,869.20,687.1429,108.32, -,9.334889
2.80,1376.087,867.90,696.619,108.32, -,9.334889
2.85,1407.047,866.90,694.381,108.32, -,9.334889
2.90,1453.542,865.40,715.5714,108.32, -,9.334889
2.95,1484.574,864.40,704.6667,108.32, -,9.334889
3.00,1524.962,863.10,708.4286,108.32, -,9.334889
3.05,1571.622,861.60,726.8095,108.32, -,9.334889
3.10,1621.465,860.00,745.2857,108.32, -,9.334889
3.15,1674.506,858.30,763.9048,108.32, -,9.334889
3.20,1718.25,856.90,770.7143,108.32, -,9.334889
3.25,1765.184,855.40,783.4286,108.32, -,9.334889
3.30,1805.915,854.10,793.1429,108.32, -,9.334889
3.35,1840.417,853.00,791.0476,108.32, -,9.334889
3.40,1906.386,850.90,830.5238,108.32, -,9.334889
3.45,1950.44,849.50,828.6667,108.32, -,9.334889
3.50,1988.247,848.30,829.5714,108.32, -,9.334889
3.55,2038.722,846.70,842.5714,108.32, -,9.334889
3.60,2089.276,845.10,855.5714,108.32, -,9.334889
3.65,2149.408,843.20,877.6667,108.32, -,9.334889
3.70,2187.444,842.00,875.7619,108.32, -,9.334889
3.75,2235.05,840.50,891.7143,108.32, -,9.334889
3.80,2295.45,838.60,913.9524,108.32, -,9.334889
3.85,2333.652,837.40,912.0476,108.32, -,9.334889
3.90,2407.002,835.10,952.4286,108.32, -,9.334889
3.95,2451.729,833.70,950.7619,108.32, -,9.334889
4.00,2490.115,832.50,957.7619,108.32, -,9.334889
4.05,2534.956,831.10,962,108.32, -,9.334889
4.10,2592.698,829.30,972.5714,108.32, -,9.334889
4.15,2637.677,827.90,967.9524,108.32, -,9.334889
4.20,2669.843,826.90,948.0476,108.32, -,9.334889
4.25,2705.264,825.80,940.0952,108.32, -,9.334889
4.30,2769.762,823.80,956.8095,108.32, -,9.334889
4.35,2805.289,822.70,951.8571,108.32, -,9.334889
4.40,2850.562,821.30,962.0952,108.32, -,9.334889
4.45,2895.896,819.90,942.4762,108.32, -,9.334889
4.50,2947.786,818.30,949.9524,108.32, -,9.334889
4.55,2993.255,816.90,957.2381,108.32, -,9.373784
4.60,3035.535,815.60,949.4286,108.32, -,9.373784
4.65,3071.351,814.50,935.381,108.32, -,9.373784
4.70,3103.946,813.50,909.1429,108.32, -,9.373784
4.75,3143.103,812.30,910.1905,108.32, -,9.373784
4.80,3185.574,811.00,905.2857,108.32, -,9.373784
4.85,3205.195,810.40,866.4286,108.32, -,9.373784
4.90,3228.102,809.70,851.8571,108.32, -,9.373784
4.95,3270.684,808.40,822.5714,108.32, -,9.373784
5.00,3333.022,806.50,839.3333,108.32, -,9.373784
5.05,3375.741,805.20,843.4286,108.32, -,9.373784
5.10,3395.478,804.60,819.5238,108.32, -,9.373784
5.15,3421.81,803.80,789.619,108.32, -,9.373784
5.20,3448.164,803.00,771.8571,108.32, -,9.373784
5.25,3487.735,801.80,778.9048,108.32, -,9.373784
5.30,3520.748,800.80,776.619,108.32, -,9.373784
5.35,3540.57,800.20,734.0476,108.32, -,9.373784
5.40,3586.873,798.80,744.2857,108.32, -,9.373784
5.45,3619.986,797.80,732.7143,108.32, -,9.373784
5.50,3643.185,797.10,711.619,108.32, -,9.334889
5.55,3669.718,796.30,687.4762,108.32, -,9.334889
5.60,3696.272,795.50,669.4762,108.32, -,9.334889
5.65,3712.88,795.00,645,108.32, -,9.334889
5.70,3736.146,794.30,633.0476,108.32, -,9.334889
5.75,3786.056,792.80,649.5238,108.32, -,9.334889
5.80,3822.704,791.70,647.1429,108.32, -,9.334889
5.85,3842.713,791.10,625.7619,108.32, -,9.334889
5.90,3886.105,789.80,648.4286,108.32, -,9.334889
5.95,3909.495,789.10,648.9048,108.32, -,9.334889
6.00,3932.899,788.40,630.619,108.32, -,9.334889
6.05,3976.414,787.10,612.6667,108.32, -,9.334889
6.10,4009.925,786.10,603.9048,108.32, -,9.334889
6.15,4023.338,785.70,597.8571,108.32, -,9.334889
6.20,4036.758,785.30,585.5238,108.32, -,9.334889
6.25,4073.69,784.20,595.619,108.32, -,9.334889
6.30,4110.666,783.10,593.1905,108.32, -,9.334889
6.35,4130.851,782.50,581,108.32, -,9.334889
6.40,4171.26,781.30,600.619,108.32, -,9.334889
6.45,4194.855,780.60,579,108.32, -,9.334889
6.50,4221.842,779.80,573.1905,108.32, -,9.334889
6.55,4252.227,778.90,580.0476,108.32, -,9.334889
6.60,4286.024,777.90,586.9524,108.32, -,9.334889
6.65,4319.856,776.90,593.9048,108.32, -,9.334889
6.70,4350.335,776.00,607.1429,108.32, -,9.334889
6.75,4384.234,775.00,617.2857,108.32, -,9.334889
6.80,4411.378,774.20,595.619,108.32, -,9.334889
6.85,4435.149,773.50,583.3333,108.32, -,9.334889
6.90,4486.144,772.00,612.8571,108.32, -,9.334889
6.95,4503.16,771.50,587.7143,108.32, -,9.334889
7.00,4509.97,771.30,571.9048,108.32, -,9.334889
7.05,4530.404,770.70,569.0952,108.32, -,9.334889
7.10,4557.671,769.90,553.619,108.32, -,9.334889
7.15,4595.202,768.80,557.4762,108.32, -,9.334889
7.20,4622.524,768.00,570.7143,108.32, -,9.334889
7.25,4663.55,766.80,597.0476,108.32, -,9.334889
7.30,4690.929,766.00,587.9524,108.32, -,9.334889
7.35,4708.053,765.50,569,108.32, -,9.334889
7.40,4735.47,764.70,575.8571,108.32, -,9.334889
7.45,4773.208,763.60,573.3333,108.32, -,9.334889
7.50,4814.424,762.40,590.0952,108.32, -,9.334889
7.55,4841.933,761.60,590.5714,108.32, -,9.334889
7.60,4866.02,760.90,584.5714,108.32, -,9.334889
7.65,4893.573,760.10,578.619,108.32, -,9.334889
7.70,4914.251,759.50,566.0952,108.32, -,9.334889
7.75,4945.295,758.60,566.619,108.32, -,9.334889
7.80,4979.823,757.60,567.2381,108.32, -,9.334889
7.85,4997.101,757.10,557.8571,108.32, -,9.334889
7.90,5028.222,756.20,564.8571,108.32, -,9.334889
7.95,5048.989,755.60,536.0476,108.32, -,9.334889
8.00,5073.23,754.90,542.9524,108.32, -,9.334889
8.05,5107.895,753.90,569.4762,108.32, -,9.334889
8.10,5139.126,753.00,579.7619,108.32, -,9.334889
8.15,5166.911,752.20,580.2857,108.32, -,9.334889
8.20,5201.676,751.20,577.619,108.32, -,9.334889
8.25,5219.073,750.70,568.1905,108.32, -,9.334889
8.30,5243.445,750.00,552.2857,108.32, -,9.334889
8.35,5264.348,749.40,546.0952,108.32, -,9.334889
8.40,5313.178,748.00,576.3333,108.32, -,9.334889
8.45,5341.114,747.20,576.8571,108.32, -,9.334889
8.50,5362.083,746.60,560.8571,108.32, -,9.334889
8.55,5390.061,745.80,548.2857,108.32, -,9.334889
8.60,5407.559,745.30,538.7619,108.32, -,9.334889
8.65,5442.585,744.30,549.1905,108.32, -,9.334889
8.70,5470.633,743.50,549.6667,108.32, -,9.334889
8.75,5502.217,742.60,560.0476,108.32, -,9.334889
8.80,5526.802,741.90,553.9048,108.32, -,9.334889
8.85,5540.861,741.50,534.381,108.32, -,9.334889
8.90,5572.514,740.60,548.0476,108.32, -,9.334889
8.95,5600.675,739.80,545.2381,108.32, -,9.334889
9.00,5625.337,739.10,548.9524,108.32, -,9.334889
9.05,5657.072,738.20,556.0952,108.32, -,9.334889
9.10,5688.84,737.30,553.3333,108.32, -,9.334889
9.15,5713.57,736.60,547.1429,108.32, -,9.334889
9.20,5731.245,736.10,537.5238,108.32, -,9.334889
9.25,5756.005,735.40,528,108.32, -,9.334889
9.30,5780.787,734.70,535.0476,108.32, -,9.334889
9.35,5798.5,734.20,528.7143,108.32, -,9.334889
9.40,5837.503,733.10,545.9524,108.32, -,9.334889
9.45,5865.897,732.30,526.4762,108.32, -,9.334889
9.50,5890.764,731.60,523.5238,108.32, -,9.334889
9.55,5922.762,730.70,534.0476,108.32, -,9.334889
9.60,5951.232,729.90,534.4762,108.32, -,9.334889
9.65,5969.039,729.40,534.7619,108.32, -,9.334889
9.70,5986.855,728.90,518.3333,108.32, -,9.334889
9.75,6011.816,728.20,515.381,108.32, -,9.334889
9.80,6036.796,727.50,509.0952,108.32, -,9.334889
9.85,6054.65,727.00,502.6667,108.32, -,9.334889
9.90,6097.542,725.80,530.1429,108.32, -,9.334889
9.95,6119.008,725.20,520.4286,108.32, -,9.334889
10.00,6140.491,724.60,514.0952,108.32, -,9.334889
10.05,6161.986,724.00,511.0952,108.32, -,9.334889
10.10,6179.91,723.50,497.9048,108.32, -,9.334889
10.15,6208.609,722.70,495,108.32, -,9.334889
10.20,6237.334,721.90,498.8095,108.32, -,9.334889
10.25,6266.088,721.10,509.3333,108.32, -,9.334889
10.30,6291.265,720.40,509.7619,108.32, -,9.334889
10.35,6305.662,720.00,499.8571,108.32, -,9.334889
10.40,6334.474,719.20,510.4286,108.32, -,9.334889
10.45,6359.707,718.50,497.3333,108.32, -,9.334889
10.50,6377.743,718.00,487.4762,108.32, -,9.334889
10.55,6406.62,717.20,491.3333,108.32, -,9.334889
10.60,6439.139,716.30,491.8095,108.32, -,9.334889
10.65,6460.836,715.70,485.381,108.32, -,9.334889
10.70,6482.549,715.10,489.0952,108.32, -,9.334889
10.75,6500.654,714.60,489.381,108.32, -,9.334889
10.80,6526.016,713.90,489.7619,108.32, -,9.334889
10.85,6540.52,713.50,479.7619,108.32, -,9.334889
10.90,6573.176,712.60,493.8571,108.32, -,9.334889
10.95,6598.596,711.90,477.1905,108.32, -,9.334889
11.00,6620.403,711.30,477.5238,108.32, -,9.334889
11.05,6645.863,710.60,481.2857,108.32, -,9.334889
11.10,6671.341,709.90,485.0952,108.32, -,9.334889
11.15,6689.553,709.40,485.381,108.32, -,9.334889
11.20,6707.775,708.90,475.381,108.32, -,9.334889
11.25,6729.657,708.30,468.8571,108.32, -,9.334889
11.30,6755.205,707.60,465.8095,108.32, -,9.334889
11.35,6769.81,707.20,455.7143,108.32, -,9.334889
11.40,6799.044,706.40,469.8571,108.32, -,9.334889
11.45,6820.989,705.80,463.3333,108.32, -,9.334889
11.50,6842.947,705.20,460.1905,108.32, -,9.354337
11.55,6864.922,704.60,463.9524,108.32, -,9.354337
11.60,6886.91,704.00,457.381,108.32, -,9.354337
11.65,6908.913,703.40,447.381,108.32, -,9.354337
11.70,6930.934,702.80,447.6667,108.32, -,9.354337
11.75,6956.643,702.10,451.4762,108.32, -,9.354337
11.80,6975.018,701.60,451.7619,108.32, -,9.354337
11.85,6989.725,701.20,441.619,108.32, -,9.354337
11.90,7015.481,700.50,452.3333,108.32, -,9.354337
11.95,7033.892,700.00,438.7619,108.32, -,9.354337
12.00,7059.684,699.30,439.1429,108.32, -,9.354337
12.05,7081.806,698.70,439.4286,108.32, -,9.354337
12.10,7100.254,698.20,432.7619,108.32, -,9.354337
12.15,7118.713,697.70,426.0476,108.32, -,9.354337
12.20,7140.88,697.10,429.8095,108.32, -,9.354337
12.25,7163.059,696.50,433.619,108.32, -,9.354337
12.30,7181.555,696.00,430.381,108.32, -,9.354337
12.35,7196.359,695.60,420.1429,108.32, -,9.354337
12.40,7225.988,694.80,434.4762,108.32, -,9.354337
12.45,7244.52,694.30,424.2857,108.32, -,9.354337
12.50,7266.772,693.70,424.5714,108.32, -,9.354337
12.55,7289.042,693.10,424.8571,108.32, -,9.334889
12.60,7307.61,692.60,421.5714,108.32, -,9.334889
12.65,7326.19,692.10,418.3333,108.32, -,9.334889
12.70,7344.781,691.60,415.0952,108.32, -,9.334889
12.75,7367.103,691.00,415.381,108.32, -,9.334889
12.80,7385.718,690.50,408.619,108.32, -,9.334889
12.85,7400.618,690.10,405.2857,108.32, -,9.334889
12.90,7426.707,689.40,416.1429,108.32, -,9.334889
12.95,7445.357,688.90,409.381,108.32, -,9.334889
13.00,7464.017,688.40,409.619,108.32, -,9.334889
13.05,7486.426,687.80,406.381,108.32, -,9.334889
13.10,7501.371,687.40,399.5714,108.32, -,9.334889
13.15,7520.065,686.90,399.8095,108.32, -,9.334889
13.20,7538.77,686.40,400.0476,108.32, -,9.334889
13.25,7557.485,685.90,396.7619,108.32, -,9.334889
13.30,7576.211,685.40,393.4762,108.32, -,9.334889
13.35,7587.455,685.10,386.5714,108.32, -,9.334889
13.40,7613.698,684.40,397.4762,108.32, -,9.334889
13.45,7632.458,683.90,387.0952,108.32, -,9.334889
13.50,7647.475,683.50,383.7143,108.32, -,9.354337
13.55,7666.254,683.00,380.4286,108.32, -,9.354337
13.60,7685.045,682.50,377.1429,108.32, -,9.354337
13.65,7707.608,681.90,380.9524,108.32, -,9.354337
13.70,7722.661,681.50,377.5714,108.32, -,9.354337
13.75,7741.485,681.00,377.7619,108.32, -,9.354337
13.80,7756.554,680.60,370.8571,108.32, -,9.354337
13.85,7771.627,680.20,367.4762,108.32, -,9.354337
13.90,7794.254,679.60,374.8571,108.32, -,9.354337
13.95,7813.122,679.10,367.9524,108.32, -,9.354337
14.00,7828.222,678.70,364.5714,108.32, -,9.354337
14.05,7850.89,678.10,368.381,108.32, -,9.354337
14.10,7866.008,677.70,361.4286,108.32, -,9.354337
14.15,7884.918,677.20,365.1905,108.32, -,9.354337
14.20,7900.055,676.80,361.8095,108.32, -,9.354337
14.25,7918.985,676.30,362.0476,108.32, -,9.354337
14.30,7930.348,676.00,355.0476,108.32, -,9.354337
14.35,7945.507,675.60,351.619,108.32, -,9.354337
14.40,7972.049,674.90,366.1905,108.32, -,9.354337
14.45,7987.228,674.50,355.6667,108.32, -,9.354337
14.50,8002.414,674.10,352.2857,108.32, -,9.354337
14.55,8017.605,673.70,352.4762,108.32, -,9.354337
14.60,8036.606,673.20,352.6667,108.32, -,9.354337
14.65,8051.815,672.80,349.2381,108.32, -,9.354337
14.70,8070.837,672.30,345.8571,108.32, -,9.354337
14.75,8086.061,671.90,346,108.32, -,9.354337
14.80,8101.294,671.50,342.619,108.32, -,9.354337
14.85,8112.724,671.20,339.1905,108.32, -,9.354337
14.90,8131.782,670.70,343,108.32, -,9.354337
14.95,8147.038,670.30,335.9524,108.32, -,9.354337
15.00,8162.298,669.90,332.5238,108.32, -,9.354337
15.05,8177.569,669.50,332.6667,108.32, -,9.354337
15.10,8192.847,669.10,325.6667,108.32, -,9.354337
15.15,8211.953,668.60,329.4762,108.32, -,9.354337
15.20,8227.245,668.20,326.0476,108.32, -,9.354337
15.25,8242.547,667.80,326.1905,108.32, -,9.354337
15.30,8257.854,667.40,322.7143,108.32, -,9.354337
15.35,8265.512,667.20,319.1905,108.32, -,9.354337
15.40,8288.495,666.60,326.6667,108.32, -,9.354337
15.45,8303.824,666.20,316,108.32, -,9.354337
15.50,8319.164,665.80,316.1429,108.32, -,9.471023
15.55,8334.508,665.40,316.2857,108.32, -,9.471023
15.60,8349.862,665.00,316.4286,108.32, -,9.471023
15.65,8361.382,664.70,309.2857,108.32, -,9.471023
15.70,8376.748,664.30,309.4286,108.32, -,9.471023
15.75,8395.967,663.80,309.619,108.32, -,9.471023
15.80,8407.503,663.50,306.1429,108.32, -,9.471023
15.85,8419.043,663.20,302.619,108.32, -,9.471023
15.90,8438.287,662.70,310.0476,108.32, -,9.471023
15.95,8449.839,662.40,302.9048,108.32, -,9.471023
16.00,8465.25,662.00,303.0476,108.32, -,9.471023
16.05,8480.667,661.60,303.1905,108.32, -,9.471023
16.10,8496.091,661.20,303.3333,108.32, -,9.471023
16.15,8507.663,660.90,299.7619,108.32, -,9.471023
16.20,8519.243,660.60,292.619,108.32, -,9.471023
16.25,8534.685,660.20,292.7619,108.32, -,9.471023
16.30,8546.272,659.90,289.2381,108.32, -,9.471023
16.35,8557.866,659.60,285.7143,108.32, -,9.471023
16.40,8577.195,659.10,296.8571,108.32, -,9.471023
16.45,8588.798,658.80,286,108.32, -,9.471023
16.50,8600.404,658.50,282.4286,108.32, -,9.471023
16.55,8615.889,658.10,282.5714,108.32, -,9.334889
16.60,8627.506,657.80,279,108.32, -,9.334889
16.65,8643.001,657.40,279.1429,108.32, -,9.334889
16.70,8654.631,657.10,279.2857,108.32, -,9.334889
16.75,8670.139,656.70,279.4286,108.32, -,9.334889
16.80,8681.776,656.40,272.2381,108.32, -,9.334889
16.85,8689.537,656.20,268.619,108.32, -,9.334889
16.90,8705.065,655.80,272.4286,108.32, -,9.334889
16.95,8720.6,655.40,268.9048,108.32, -,9.334889
17.00,8732.257,655.10,269,108.32, -,9.334889
17.05,8747.805,654.70,269.1429,108.32, -,9.334889
17.10,8755.582,654.50,261.9048,108.32, -,9.334889
17.15,8767.25,654.20,258.3333,108.32, -,9.334889
17.20,8782.817,653.80,262.1429,108.32, -,9.334889
17.25,8790.604,653.60,258.5238,108.32, -,9.334889
17.30,8802.285,653.30,254.9524,108.32, -,9.334889
17.35,8810.076,653.10,251.3333,108.32, -,9.334889
17.40,8825.661,652.70,255.1429,108.32, -,9.334889
17.45,8837.356,652.40,247.8571,108.32, -,9.334889
17.50,8849.058,652.10,247.9524,108.32, -,9.354337
17.55,8860.762,651.80,248.0476,108.32, -,9.354337
17.60,8872.47,651.50,244.4286,108.32, -,9.354337
17.65,8884.182,651.20,244.5238,108.32, -,9.354337
17.70,8895.898,650.90,240.9048,108.32, -,9.354337
17.75,8907.621,650.60,240.9524,108.32, -,9.354337
17.80,8919.347,650.30,237.381,108.32, -,9.354337
17.85,8927.167,650.10,233.7143,108.32, -,9.354337
17.90,8942.811,649.70,241.2381,108.32, -,9.354337
17.95,8954.549,649.40,237.619,108.32, -,9.354337
18.00,8962.378,649.20,230.2857,108.32, -,9.354337
18.05,8974.124,648.90,230.381,108.32, -,9.354337
18.10,8981.958,648.70,223.0476,108.32, -,9.354337
18.15,8993.711,648.40,226.8095,108.32, -,9.354337
18.20,9005.471,648.10,226.9048,108.32, -,9.354337
18.25,9017.232,647.80,223.2857,108.32, -,9.354337
18.30,9025.077,647.60,223.3333,108.32, -,9.354337
18.35,9032.922,647.40,219.6667,108.32, -,9.354337
18.40,9048.62,647.00,227.1905,108.32, -,9.354337
18.45,9056.473,646.80,219.8095,108.32, -,9.354337
18.50,9064.327,646.60,216.1429,108.32, -,9.354337
18.55,9076.111,646.30,216.2381,108.32, -,9.334889
18.60,9087.899,646.00,216.3333,108.32, -,9.334889
18.65,9095.762,645.80,212.6667,108.32, -,9.334889
18.70,9103.626,645.60,209,108.32, -,9.334889
18.75,9115.425,645.30,209.0952,108.32, -,9.334889
18.80,9127.229,645.00,209.1905,108.32, -,9.334889
18.85,9131.163,644.90,201.7619,108.32, -,9.334889
18.90,9146.911,644.50,209.3333,108.32, -,9.334889
18.95,9158.727,644.20,205.6667,108.32, -,9.334889
19.00,9166.606,644.00,202,108.32, -,9.334889
19.05,9174.488,643.80,202.0476,108.32, -,9.334889
19.10,9182.372,643.60,198.381,108.32, -,9.334889
19.15,9194.201,643.30,202.1905,108.32, -,9.334889
19.20,9202.09,643.10,198.5238,108.32, -,9.334889
19.25,9209.979,642.90,194.8571,108.32, -,9.334889
19.30,9221.82,642.60,194.9524,108.32, -,9.334889
19.35,9225.767,642.50,191.2381,108.32, -,9.334889
19.40,9237.611,642.20,195.0476,108.32, -,9.334889
19.45,9245.512,642.00,187.619,108.32, -,9.334889
19.50,9253.413,641.80,187.6667,108.32, -,9.334889
19.55,9261.317,641.60,187.7143,108.32, -,9.334889
19.60,9269.221,641.40,184,108.32, -,9.334889
19.65,9281.084,641.10,184.0476,108.32, -,9.334889
19.70,9285.038,641.00,180.3333,108.32, -,9.334889
19.75,9292.95,640.80,180.381,108.32, -,9.334889
19.80,9300.864,640.60,176.6667,108.32, -,9.334889
19.85,9308.777,640.40,172.9524,108.32, -,9.334889
19.90,9320.656,640.10,180.5238,108.32, -,9.334889
19.95,9328.575,639.90,173.0476,108.32, -,9.334889
20.00,9336.498,639.70,169.3333,108.32, -,9.334889
20.05,9344.423,639.50,169.3333,108.32, -,9.334889
20.10,9352.35,639.30,169.381,108.32, -,9.334889
20.15,9360.278,639.10,169.4286,108.32, -,9.334889
20.20,9364.242,639.00,161.9048,108.32, -,9.334889
20.25,9376.14,638.70,165.7143,108.32, -,9.334889
20.30,9380.108,638.60,161.9524,108.32, -,9.334889
20.35,9388.042,638.40,158.2381,108.32, -,9.334889
20.40,9399.951,638.10,165.8095,108.32, -,9.334889
20.45,9407.89,637.90,162.0952,108.32, -,9.334889
20.50,9411.862,637.80,158.3333,108.32, -,9.334889
20.55,9419.806,637.60,158.381,108.32, -,9.334889
20.60,9427.75,637.40,158.4286,108.32, -,9.334889
20.65,9431.725,637.30,154.6667,108.32, -,9.334889
20.70,9439.674,637.10,150.9524,108.32, -,9.334889
20.75,9443.647,637.00,150.9524,108.32, -,9.334889
20.80,9447.622,636.90,147.1905,108.32, -,9.334889
20.85,9451.6,636.80,143.4762,108.32, -,9.334889
20.90,9463.53,636.50,147.3333,108.32, -,9.334889
20.95,9471.487,636.30,143.5714,108.32, -,9.334889
21.00,9475.466,636.20,139.8571,108.32, -,9.334889
21.05,9483.426,636.00,139.9048,108.32, -,9.334889
21.10,9487.405,635.90,136.1905,108.32, -,9.334889
21.15,9495.369,635.70,136.1905,108.32, -,9.334889
21.20,9503.334,635.50,136.1905,108.32, -,9.334889
21.25,9507.316,635.40,136.2381,108.32, -,9.334889
21.30,9511.302,635.30,128.7143,108.32, -,9.334889
21.35,9515.285,635.20,128.7619,108.32, -,9.334889
21.40,9527.239,634.90,132.5714,108.32, -,9.334889
21.45,9531.228,634.80,125.0476,108.32, -,9.334889
21.50,9535.213,634.70,121.2857,108.32, -,9.354337
21.55,9539.202,634.60,121.3333,108.32, -,9.354337
21.60,9547.176,634.40,121.3333,108.32, -,9.354337
21.65,9551.166,634.30,117.5714,108.32, -,9.354337
21.70,9559.146,634.10,121.4286,108.32, -,9.354337
21.75,9563.135,634.00,117.6667,108.32, -,9.354337
21.80,9567.125,633.90,117.7143,108.32, -,9.354337
21.85,9571.117,633.80,117.7619,108.32, -,9.354337
21.90,9579.102,633.60,121.5714,108.32, -,9.354337
21.95,9583.094,633.50,114,108.32, -,9.354337
22.00,9587.086,633.40,110.2381,108.32, -,9.354337
22.05,9591.081,633.30,110.2381,108.32, -,9.354337
22.10,9595.075,633.20,106.4762,108.32, -,9.354337
22.15,9599.071,633.10,106.4762,108.32, -,9.354337
22.20,9603.065,633.00,102.7143,108.32, -,9.354337
22.25,9611.059,632.80,102.7619,108.32, -,9.354337
22.30,9615.055,632.70,102.7619,108.32, -,9.354337
22.35,9615.055,632.70,98.95238,108.32, -,9.354337
22.40,9623.05,632.50,102.7619,108.32, -,9.354337
22.45,9627.048,632.40,95.19048,108.32, -,9.354337
22.50,9631.048,632.30,95.19048,108.32, -,9.354337
22.55,9635.047,632.20,95.19048,108.32, -,9.334889
22.60,9635.047,632.20,91.38095,108.32, -,9.334889
22.65,9639.048,632.10,87.61905,108.32, -,9.334889
22.70,9643.048,632.00,87.61905,108.32, -,9.334889
22.75,9647.048,631.90,83.80952,108.32, -,9.334889
22.80,9651.051,631.80,83.80952,108.32, -,9.334889
22.85,9651.051,631.80,80,108.32, -,9.334889
22.90,9659.056,631.60,83.80952,108.32, -,9.334889
22.95,9663.058,631.50,80,108.32, -,9.334889
23.00,9663.058,631.50,76.19048,108.32, -,9.334889
23.05,9667.061,631.40,76.19048,108.32, -,9.334889
23.10,9671.065,631.30,76.19048,108.32, -,9.334889
23.15,9675.069,631.20,76.19048,108.32, -,9.334889
23.20,9679.076,631.10,76.19048,108.32, -,9.334889
23.25,9679.076,631.10,72.38095,108.32, -,9.334889
23.30,9683.081,631.00,68.57143,108.32, -,9.334889
23.35,9683.081,631.00,64.7619,108.32, -,9.334889
23.40,9687.086,630.90,68.57143,108.32, -,9.334889
23.45,9691.094,630.80,64.7619,108.32, -,9.334889
23.50,9695.1,630.70,64.7619,108.32, -,9.315441
23.55,9695.1,630.70,60.95238,108.32, -,9.315441
23.60,9699.109,630.60,60.95238,108.32, -,9.315441
23.65,9699.109,630.60,60.95238,108.32, -,9.315441
23.70,9703.116,630.50,60.95238,108.32, -,9.315441
23.75,9703.116,630.50,57.14286,108.32, -,9.315441
23.80,9707.124,630.40,57.14286,108.32, -,9.315441
23.85,9707.124,630.40,53.33333,108.32, -,9.315441
23.90,9711.135,630.30,57.14286,108.32, -,9.315441
23.95,9711.135,630.30,49.52381,108.32, -,9.315441
24.00,9711.135,630.30,45.71429,108.32, -,9.315441
24.05,9715.144,630.20,49.52381,108.32, -,9.315441
24.10,9715.144,630.20,45.71429,108.32, -,9.315441
24.15,9719.155,630.10,45.71429,108.32, -,9.315441
24.20,9719.155,630.10,41.90476,108.32, -,9.315441
