#version,serial,flight,call,time,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop
6, 11784, 1,KQ4TWD,    -1.66, 1, 1, 15,  33.9847767, -81.1070917,    87.0, 2025,  4, 13, 20, 22, 57,  2632160,  2632160,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    -0.68, 1, 1, 15,  33.9850875, -81.1071027,    87.0, 2025,  4, 13, 20, 22, 58,  2632165,  2632165,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,     0.00, 1, 1, 15,  33.9850875, -81.1071027,    87.0, 2025,  4, 13, 20, 22, 58,  2632165,  2632165,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    -0.68, 1, 1, 15,  33.9850875, -81.1071027,    87.0, 2025,  4, 13, 20, 22, 58,  2632165,  2632165,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    -0.68, 1, 1, 15,  33.9850875, -81.1071027,    87.0, 2025,  4, 13, 20, 22, 58,  2632165,  2632165,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,     0.33, 1, 1, 15,  33.9853983, -81.1071141,    87.0, 2025,  4, 13, 20, 22, 59,  2632170,  2632170,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,     1.33, 1, 1, 15,  33.9857081, -81.1071262,    88.0, 2025,  4, 13, 20, 23,  0,  2632175,  2632175,  66,   0,   0.9,   0.5,   0.8
6, 11784, 1,KQ4TWD,     2.32, 1, 1, 15,  33.9860165, -81.1071395,    88.0, 2025,  4, 13, 20, 23,  1,  2632180,  2632180,  66,   0,   0.9,   0.5,   0.8
6, 11784, 1,KQ4TWD,     3.34, 1, 1, 15,  33.9863212, -81.1071531,    88.0, 2025,  4, 13, 20, 23,  2,  2632185,  2632185,  66,   0,   0.9,   0.5,   0.8
6, 11784, 1,KQ4TWD,     4.33, 1, 1, 15,  33.9866229, -81.1071651,    88.0, 2025,  4, 13, 20, 23,  3,  2632190,  2632190,  66,   0,   0.9,   0.5,   0.8
6, 11784, 1,KQ4TWD,     5.33, 1, 1, 15,  33.9869231, -81.1071776,    89.0, 2025,  4, 13, 20, 23,  4,  2632195,  2632195,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,     6.33, 1, 1, 15,  33.9872237, -81.1071891,    89.0, 2025,  4, 13, 20, 23,  5,  2632200,  2632200,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,     7.33, 1, 1, 15,  33.9875251, -81.1071993,    89.0, 2025,  4, 13, 20, 23,  6,  2632205,  2632205,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,     8.33, 1, 1, 15,  33.9878270, -81.1072073,    89.0, 2025,  4, 13, 20, 23,  7,  2632211,  2632211,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,     9.34, 1, 1, 15,  33.9881295, -81.1072171,    89.0, 2025,  4, 13, 20, 23,  8,  2632216,  2632216,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    10.35, 1, 1, 15,  33.9884318, -81.1072254,    89.0, 2025,  4, 13, 20, 23,  9,  2632221,  2632221,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    11.33, 1, 1, 15,  33.9887283, -81.1072380,    88.0, 2025,  4, 13, 20, 23, 10,  2632226,  2632226,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    12.34, 1, 1, 15,  33.9890250, -81.1072488,    87.0, 2025,  4, 13, 20, 23, 11,  2632231,  2632231,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    13.34, 1, 1, 15,  33.9893294, -81.1072543,    88.0, 2025,  4, 13, 20, 23, 12,  2632237,  2632237,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    14.34, 1, 1, 15,  33.9896336, -81.1072537,    88.0, 2025,  4, 13, 20, 23, 13,  2632243,  2632243,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    15.34, 1, 1, 15,  33.9899402, -81.1072648,    88.0, 2025,  4, 13, 20, 23, 14,  2632248,  2632248,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    16.33, 1, 1, 15,  33.9902421, -81.1072801,    89.0, 2025,  4, 13, 20, 23, 15,  2632253,  2632253,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    17.34, 1, 1, 15,  33.9905454, -81.1072917,    89.0, 2025,  4, 13, 20, 23, 16,  2632258,  2632258,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    18.35, 1, 1, 15,  33.9908475, -81.1073074,    89.0, 2025,  4, 13, 20, 23, 17,  2632263,  2632263,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    19.35, 1, 1, 15,  33.9911496, -81.1073297,    88.0, 2025,  4, 13, 20, 23, 18,  2632267,  2632267,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    20.33, 1, 1, 15,  33.9914512, -81.1073579,    88.0, 2025,  4, 13, 20, 23, 19,  2632270,  2632270,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    21.34, 1, 1, 15,  33.9917531, -81.1073917,    89.0, 2025,  4, 13, 20, 23, 20,  2632273,  2632273,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    22.32, 1, 1, 15,  33.9920540, -81.1074296,    89.0, 2025,  4, 13, 20, 23, 21,  2632276,  2632276,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    23.33, 1, 1, 15,  33.9923535, -81.1074732,    89.0, 2025,  4, 13, 20, 23, 22,  2632278,  2632278,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    24.32, 1, 1, 15,  33.9926530, -81.1075220,    89.0, 2025,  4, 13, 20, 23, 23,  2632280,  2632280,  66,   0,   0.9,   0.5,   0.8
6, 11784, 1,KQ4TWD,    25.33, 1, 1, 15,  33.9929514, -81.1075750,    89.0, 2025,  4, 13, 20, 23, 24,  2632281,  2632281,  66,   0,   0.9,   0.5,   0.8
6, 11784, 1,KQ4TWD,    26.33, 1, 1, 15,  33.9932494, -81.1076335,    89.0, 2025,  4, 13, 20, 23, 25,  2632282,  2632282,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    27.37, 1, 1, 15,  33.9935499, -81.1076962,    90.0, 2025,  4, 13, 20, 23, 26,  2632282,  2632282,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    28.35, 1, 1, 15,  33.9938491, -81.1077625,    90.0, 2025,  4, 13, 20, 23, 27,  2632282,  2632282,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    29.35, 1, 1, 15,  33.9941466, -81.1078330,    91.0, 2025,  4, 13, 20, 23, 28,  2632282,  2632282,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    30.36, 1, 1, 15,  33.9944425, -81.1079067,    91.0, 2025,  4, 13, 20, 23, 29,  2632281,  2632281,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    31.35, 1, 1, 15,  33.9947373, -81.1079815,    91.0, 2025,  4, 13, 20, 23, 30,  2632280,  2632280,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    32.34, 1, 1, 15,  33.9950313, -81.1080567,    92.0, 2025,  4, 13, 20, 23, 31,  2632279,  2632279,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    33.36, 1, 1, 15,  33.9953265, -81.1081330,    92.0, 2025,  4, 13, 20, 23, 32,  2632278,  2632278,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    34.35, 1, 1, 15,  33.9956225, -81.1082077,    92.0, 2025,  4, 13, 20, 23, 33,  2632277,  2632277,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    35.34, 1, 1, 15,  33.9959189, -81.1082810,    92.0, 2025,  4, 13, 20, 23, 34,  2632277,  2632277,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    36.34, 1, 1, 15,  33.9962147, -81.1083548,    92.0, 2025,  4, 13, 20, 23, 35,  2632276,  2632276,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    37.33, 1, 1, 15,  33.9965115, -81.1084287,    92.0, 2025,  4, 13, 20, 23, 36,  2632275,  2632275,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    38.34, 1, 1, 15,  33.9968076, -81.1085024,    92.0, 2025,  4, 13, 20, 23, 37,  2632275,  2632275,  66,   0,   0.9,   0.5,   0.8
6, 11784, 1,KQ4TWD,    39.35, 1, 1, 15,  33.9971030, -81.1085770,    92.0, 2025,  4, 13, 20, 23, 38,  2632274,  2632274,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    40.35, 1, 1, 15,  33.9973994, -81.1086521,    91.0, 2025,  4, 13, 20, 23, 39,  2632273,  2632273,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    41.34, 1, 1, 15,  33.9976946, -81.1087263,    92.0, 2025,  4, 13, 20, 23, 40,  2632272,  2632272,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    42.34, 1, 1, 15,  33.9979906, -81.1088008,    92.0, 2025,  4, 13, 20, 23, 41,  2632272,  2632272,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    43.35, 1, 1, 15,  33.9982860, -81.1088746,    93.0, 2025,  4, 13, 20, 23, 42,  2632271,  2632271,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    44.35, 1, 1, 15,  33.9985818, -81.1089487,    93.0, 2025,  4, 13, 20, 23, 43,  2632270,  2632270,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    45.34, 1, 1, 15,  33.9988770, -81.1090221,    94.0, 2025,  4, 13, 20, 23, 44,  2632269,  2632269,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    46.34, 1, 1, 15,  33.9991734, -81.1090956,    94.0, 2025,  4, 13, 20, 23, 45,  2632269,  2632269,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    47.34, 1, 1, 15,  33.9994711, -81.1091705,    94.0, 2025,  4, 13, 20, 23, 46,  2632268,  2632268,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    48.33, 1, 1, 15,  33.9997671, -81.1092450,    94.0, 2025,  4, 13, 20, 23, 47,  2632267,  2632267,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    49.34, 1, 1, 15,  34.0000625, -81.1093197,    95.0, 2025,  4, 13, 20, 23, 48,  2632266,  2632266,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    50.32, 1, 1, 15,  34.0003579, -81.1093945,    95.0, 2025,  4, 13, 20, 23, 49,  2632266,  2632266,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    51.34, 1, 1, 15,  34.0006528, -81.1094683,    96.0, 2025,  4, 13, 20, 23, 50,  2632265,  2632265,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    52.34, 1, 1, 15,  34.0009484, -81.1095402,    96.0, 2025,  4, 13, 20, 23, 51,  2632264,  2632264,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    53.33, 1, 1, 15,  34.0012438, -81.1096096,    97.0, 2025,  4, 13, 20, 23, 52,  2632264,  2632264,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    54.34, 1, 1, 15,  34.0015395, -81.1096767,    97.0, 2025,  4, 13, 20, 23, 53,  2632264,  2632264,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    55.35, 1, 1, 15,  34.0018353, -81.1097421,    97.0, 2025,  4, 13, 20, 23, 54,  2632264,  2632264,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    56.33, 1, 1, 15,  34.0021314, -81.1098073,    98.0, 2025,  4, 13, 20, 23, 55,  2632264,  2632264,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    57.35, 1, 1, 15,  34.0024288, -81.1098749,    98.0, 2025,  4, 13, 20, 23, 56,  2632264,  2632264,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    58.35, 1, 1, 15,  34.0027249, -81.1099459,    98.0, 2025,  4, 13, 20, 23, 57,  2632264,  2632264,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    59.34, 1, 1, 15,  34.0030203, -81.1100185,    98.0, 2025,  4, 13, 20, 23, 58,  2632263,  2632263,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    60.35, 1, 1, 15,  34.0033159, -81.1100925,    99.0, 2025,  4, 13, 20, 23, 59,  2632262,  2632262,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    61.33, 1, 1, 15,  34.0036090, -81.1101642,   100.0, 2025,  4, 13, 20, 24,  0,  2632262,  2632262,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    62.32, 1, 1, 15,  34.0038910, -81.1102332,   101.0, 2025,  4, 13, 20, 24,  1,  2632261,  2632261,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    63.31, 1, 1, 15,  34.0041708, -81.1103092,   103.0, 2025,  4, 13, 20, 24,  2,  2632260,  2632260,  66,   0,   1.4,   0.7,   1.1
6, 11784, 1,KQ4TWD,    64.35, 1, 1, 15,  34.0044668, -81.1103848,   104.0, 2025,  4, 13, 20, 24,  3,  2632259,  2632259,  66,   0,   1.0,   0.6,   0.8
6, 11784, 1,KQ4TWD,    65.33, 1, 1, 15,  34.0047628, -81.1104613,   104.0, 2025,  4, 13, 20, 24,  4,  2632258,  2632258,  66,   0,   1.0,   0.6,   0.8
6, 11784, 1,KQ4TWD,    66.34, 1, 1, 15,  34.0050643, -81.1105327,   105.0, 2025,  4, 13, 20, 24,  5,  2632258,  2632258,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    67.33, 1, 1, 15,  34.0053586, -81.1106000,   105.0, 2025,  4, 13, 20, 24,  6,  2632258,  2632258,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    68.33, 1, 1, 15,  34.0056564, -81.1106599,   105.0, 2025,  4, 13, 20, 24,  7,  2632258,  2632258,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    69.33, 1, 1, 15,  34.0059522, -81.1107037,   106.0, 2025,  4, 13, 20, 24,  8,  2632260,  2632260,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    70.33, 1, 1, 15,  34.0062529, -81.1107381,   105.0, 2025,  4, 13, 20, 24,  9,  2632263,  2632263,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    71.34, 1, 1, 15,  34.0065558, -81.1107632,   104.0, 2025,  4, 13, 20, 24, 10,  2632267,  2632267,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    72.32, 1, 1, 15,  34.0068600, -81.1107739,   104.0, 2025,  4, 13, 20, 24, 11,  2632272,  2632272,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    73.33, 1, 1, 15,  34.0071625, -81.1107717,   102.0, 2025,  4, 13, 20, 24, 12,  2632279,  2632279,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    74.32, 1, 1, 15,  34.0074678, -81.1107597,   100.0, 2025,  4, 13, 20, 24, 13,  2632286,  2632286,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,    75.33, 1, 1, 15,  34.0077732, -81.1107357,    98.0, 2025,  4, 13, 20, 24, 14,  2632294,  2632294,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    76.33, 1, 1, 15,  34.0080747, -81.1107011,    97.0, 2025,  4, 13, 20, 24, 15,  2632304,  2632304,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    77.33, 1, 1, 15,  34.0083760, -81.1106537,    95.0, 2025,  4, 13, 20, 24, 16,  2632314,  2632314,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    78.32, 1, 1, 15,  34.0086784, -81.1105915,    94.0, 2025,  4, 13, 20, 24, 17,  2632326,  2632326,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    79.35, 1, 1, 15,  34.0089791, -81.1105183,    92.0, 2025,  4, 13, 20, 24, 18,  2632338,  2632338,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    80.37, 1, 1, 15,  34.0092754, -81.1104348,    91.0, 2025,  4, 13, 20, 24, 19,  2632352,  2632352,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    81.34, 1, 1, 15,  34.0095680, -81.1103389,    89.0, 2025,  4, 13, 20, 24, 20,  2632367,  2632367,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    82.34, 1, 1, 15,  34.0098589, -81.1102321,    88.0, 2025,  4, 13, 20, 24, 21,  2632382,  2632382,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    83.33, 1, 1, 15,  34.0101474, -81.1101148,    87.0, 2025,  4, 13, 20, 24, 22,  2632399,  2632399,  66,   0,   0.9,   0.5,   0.7
6, 11784, 1,KQ4TWD,    84.34, 1, 1, 15,  34.0104345, -81.1099851,    85.0, 2025,  4, 13, 20, 24, 23,  2632416,  2632416,  66,   0,   0.9,   0.5,   0.8
6, 11784, 1,KQ4TWD,    85.33, 1, 1, 15,  34.0107187, -81.1098511,    84.0, 2025,  4, 13, 20, 24, 24,  2632434,  2632434,  66,   0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,    86.34, 1, 1, 15,  34.0110042, -81.1097189,    82.0, 2025,  4, 13, 20, 24, 25,  2632452,  2632452,  66,   0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,    87.34, 1, 1, 15,  34.0112856, -81.1095909,    81.0, 2025,  4, 13, 20, 24, 26,  2632469,  2632469,  66,   0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,    88.33, 1, 1, 15,  34.0115634, -81.1094613,    80.0, 2025,  4, 13, 20, 24, 27,  2632487,  2632487,  66,   0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,    89.35, 1, 1, 15,  34.0118278, -81.1093315,    78.0, 2025,  4, 13, 20, 24, 28,  2632504,  2632504,  66,   0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,    90.34, 1, 1, 15,  34.0120782, -81.1092040,    77.0, 2025,  4, 13, 20, 24, 29,  2632520,  2632520,  66,   0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,    91.35, 1, 1, 15,  34.0123232, -81.1090804,    75.0, 2025,  4, 13, 20, 24, 30,  2632537,  2632537,  66,   0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,    92.33, 1, 1, 15,  34.0125697, -81.1089619,    74.0, 2025,  4, 13, 20, 24, 31,  2632552,  2632552,  66,   0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,    93.35, 1, 1, 15,  34.0128201, -81.1088482,    73.0, 2025,  4, 13, 20, 24, 32,  2632568,  2632568,  66,   0,   1.1,   0.6,   1.0
6, 11784, 1,KQ4TWD,    94.32, 1, 1, 15,  34.0130733, -81.1087329,    71.0, 2025,  4, 13, 20, 24, 33,  2632583,  2632583,  66,   0,   1.1,   0.6,   1.0
6, 11784, 1,KQ4TWD,    95.32, 1, 1, 15,  34.0133269, -81.1086108,    70.0, 2025,  4, 13, 20, 24, 34,  2632600,  2632600,  66,   0,   1.1,   0.6,   1.0
6, 11784, 1,KQ4TWD,    96.31, 1, 1, 15,  34.0135832, -81.1084830,    69.0, 2025,  4, 13, 20, 24, 35,  2632616,  2632616,  66,   0,   1.1,   0.6,   1.0
6, 11784, 1,KQ4TWD,    97.32, 1, 1, 15,  34.0138421, -81.1083520,    68.0, 2025,  4, 13, 20, 24, 36,  2632633,  2632633,  66,   0,   1.1,   0.6,   1.0
6, 11784, 1,KQ4TWD,    98.33, 1, 1, 15,  34.0141037, -81.1082206,    67.0, 2025,  4, 13, 20, 24, 37,  2632651,  2632651,  66,   0,   1.1,   0.6,   1.0
6, 11784, 1,KQ4TWD,    99.33, 1, 1, 15,  34.0143676, -81.1080871,    65.0, 2025,  4, 13, 20, 24, 38,  2632668,  2632668,  66,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,   100.34, 1, 1, 15,  34.0146313, -81.1079516,    64.0, 2025,  4, 13, 20, 24, 39,  2632686,  2632686,  66,   0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,   101.33, 1, 1, 15,  34.0148953, -81.1078174,    63.0, 2025,  4, 13, 20, 24, 40,  2632703,  2632703,  66,  -0,   1.0,   0.5,   0.8
6, 11784, 1,KQ4TWD,   102.34, 1, 1, 15,  34.0151593, -81.1076857,    62.0, 2025,  4, 13, 20, 24, 41,  2632721,  2632721,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   103.32, 1, 1, 15,  34.0154200, -81.1075552,    61.0, 2025,  4, 13, 20, 24, 42,  2632738,  2632738,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   104.34, 1, 1, 15,  34.0156860, -81.1074236,    60.0, 2025,  4, 13, 20, 24, 43,  2632755,  2632755,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   105.34, 1, 1, 15,  34.0159537, -81.1072936,    60.0, 2025,  4, 13, 20, 24, 44,  2632772,  2632772,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   106.32, 1, 1, 15,  34.0162227, -81.1071636,    59.0, 2025,  4, 13, 20, 24, 45,  2632789,  2632789,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   107.33, 1, 1, 15,  34.0164944, -81.1070323,    60.0, 2025,  4, 13, 20, 24, 46,  2632807,  2632807,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   108.33, 1, 1, 15,  34.0167675, -81.1069009,    60.0, 2025,  4, 13, 20, 24, 47,  2632824,  2632824,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   109.35, 1, 1, 15,  34.0170417, -81.1067714,    61.0, 2025,  4, 13, 20, 24, 48,  2632842,  2632842,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   110.34, 1, 1, 15,  34.0173157, -81.1066396,    61.0, 2025,  4, 13, 20, 24, 49,  2632859,  2632859,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   111.34, 1, 1, 15,  34.0175908, -81.1065086,    61.0, 2025,  4, 13, 20, 24, 50,  2632877,  2632877,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   112.34, 1, 1, 15,  34.0178663, -81.1063775,    62.0, 2025,  4, 13, 20, 24, 51,  2632894,  2632894,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   113.33, 1, 1, 15,  34.0181415, -81.1062442,    62.0, 2025,  4, 13, 20, 24, 52,  2632912,  2632912,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   114.33, 1, 1, 15,  34.0184171, -81.1061102,    62.0, 2025,  4, 13, 20, 24, 53,  2632930,  2632930,  66,  -0,   1.1,   0.6,   1.0
6, 11784, 1,KQ4TWD,   115.32, 1, 1, 15,  34.0186932, -81.1059766,    62.0, 2025,  4, 13, 20, 24, 54,  2632947,  2632947,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   116.32, 1, 1, 15,  34.0189710, -81.1058433,    62.0, 2025,  4, 13, 20, 24, 55,  2632965,  2632965,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   117.32, 1, 1, 15,  34.0192494, -81.1057103,    62.0, 2025,  4, 13, 20, 24, 56,  2632983,  2632983,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   118.32, 1, 1, 15,  34.0195266, -81.1055777,    61.0, 2025,  4, 13, 20, 24, 57,  2633000,  2633000,  66,  -0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,   119.31, 1, 1, 15,  34.0198024, -81.1054442,    61.0, 2025,  4, 13, 20, 24, 58,  2633018,  2633018,  66,  -0,   1.2,   0.6,   1.1
6, 11784, 1,KQ4TWD,   120.33, 1, 1, 15,  34.0200754, -81.1053120,    60.0, 2025,  4, 13, 20, 24, 59,  2633036,  2633036,  66,  -0,   1.1,   0.6,   1.0
6, 11784, 1,KQ4TWD,   121.33, 1, 1, 15,  34.0203447, -81.1051822,    60.0, 2025,  4, 13, 20, 25,  0,  2633053,  2633053,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   122.31, 1, 1, 15,  34.0206091, -81.1050572,    59.0, 2025,  4, 13, 20, 25,  1,  2633069,  2633069,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   123.33, 1, 1, 15,  34.0208643, -81.1049384,    59.0, 2025,  4, 13, 20, 25,  2,  2633085,  2633085,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   124.34, 1, 1, 15,  34.0211089, -81.1048242,    59.0, 2025,  4, 13, 20, 25,  3,  2633101,  2633101,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   125.32, 1, 1, 15,  34.0213455, -81.1047129,    59.0, 2025,  4, 13, 20, 25,  4,  2633116,  2633116,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   126.33, 1, 1, 15,  34.0215785, -81.1046021,    59.0, 2025,  4, 13, 20, 25,  5,  2633130,  2633130,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   127.34, 1, 1, 15,  34.0218106, -81.1044888,    59.0, 2025,  4, 13, 20, 25,  6,  2633145,  2633145,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   128.32, 1, 1, 15,  34.0220420, -81.1043746,    59.0, 2025,  4, 13, 20, 25,  7,  2633160,  2633160,  66,  -0,   1.1,   0.6,   1.0
6, 11784, 1,KQ4TWD,   129.33, 1, 1, 15,  34.0222738, -81.1042599,    59.0, 2025,  4, 13, 20, 25,  8,  2633176,  2633176,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   130.34, 1, 1, 15,  34.0225070, -81.1041449,    59.0, 2025,  4, 13, 20, 25,  9,  2633191,  2633191,  66,  -0,   1.1,   0.6,   0.9
6, 11784, 1,KQ4TWD,   131.34, 1, 1, 15,  34.0227415, -81.1040286,    59.0, 2025,  4, 13, 20, 25, 10,  2633206,  2633206,  66,  -0,   1.1,   0.6,   1.0
6, 11784, 1,KQ4TWD,   132.33, 1, 1, 15,  34.0229790, -81.1039085,    59.0, 2025,  4, 13, 20, 25, 11,  2633222,  2633222,  66,  -0,   1.1,   0.6,   1.0
