#version,serial,flight,call,time,rssi,lqi,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11784, 1,KQ4TWD,    -1.99, -46,   6, 3.96, 1, 1, 15,  34.0490150, -80.4209287,    77.0, 2025,  4, 13, 16,  3,  8,        0,        0, 176,   0,   0.9,   0.5,   0.7, 36,  0, 32,  0,  0, 36,  0,  0,  0,  0, 30,  0,  0, 32,  0,  0, 29,  0, 35,  0,  0, 22,  0, 36,  0,  0,  0,  0,  0, 25,  0,  0
6, 11784, 1,KQ4TWD,    -1.99, -46,   4, 3.96, 1, 1, 15,  34.0490150, -80.4209287,    77.0, 2025,  4, 13, 16,  3,  8,        0,        0, 176,   0,   0.9,   0.5,   0.7, 36,  0, 32,  0,  0, 36,  0,  0,  0,  0, 30,  0,  0, 32,  0,  0, 29,  0, 35,  0,  0, 22,  0, 36,  0,  0,  0,  0,  0, 25,  0,  0
6, 11784, 1,KQ4TWD,    -0.98, -44,   8, 3.96, 1, 1, 15,  34.0490155, -80.4209286,    77.0, 2025,  4, 13, 16,  3,  9,        0,        0, 165,   0,   0.9,   0.5,   0.7, 39, 31, 37,  0,  0, 17, 27,  0,  0,  0,  0,  0, 31, 33,  0,  0, 25,  0, 40,  0,  0, 32,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    -0.98, -44,   7, 3.96, 1, 1, 15,  34.0490155, -80.4209286,    77.0, 2025,  4, 13, 16,  3,  9,        0,        0, 165,   0,   0.9,   0.5,   0.7, 39, 31, 37,  0,  0, 17, 27,  0,  0,  0,  0,  0, 31, 33,  0,  0, 25,  0, 40,  0,  0, 32,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     0.00, -47,   6, 3.96, 1, 1, 15,  34.0490161, -80.4209288,    77.0, 2025,  4, 13, 16,  3, 10,        0,        0,   0,   0,   0.9,   0.5,   0.7, 39, 33, 37,  0,  0, 17, 27,  0,  0,  0,  0,  0, 31, 33,  0,  0, 25,  0, 41,  0,  0, 32,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     0.00, -47,   5, 3.96, 1, 1, 15,  34.0490161, -80.4209288,    77.0, 2025,  4, 13, 16,  3, 10,        0,        0,   0,   0,   0.9,   0.5,   0.7, 39, 33, 37,  0,  0, 17, 27,  0,  0,  0,  0,  0, 31, 33,  0,  0, 25,  0, 41,  0,  0, 32,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     0.00, -47,   8, 3.96, 1, 1, 15,  34.0490161, -80.4209288,    77.0, 2025,  4, 13, 16,  3, 10,        0,        0,   0,   0,   0.9,   0.5,   0.7, 39, 33, 37,  0,  0, 17, 27,  0,  0,  0,  0,  0, 31, 33,  0,  0, 25,  0, 41,  0,  0, 32,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     1.01, -46,   8, 3.96, 1, 1, 15,  34.0490163, -80.4209290,    77.0, 2025,  4, 13, 16,  3, 11,        0,        0, 320,   0,   0.9,   0.5,   0.7, 39, 32, 37,  0,  0, 15, 28,  0,  0,  0,  0,  0, 31, 33,  0,  0, 25,  0, 41,  0,  0, 32,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     1.01, -46,   5, 3.96, 1, 1, 15,  34.0490163, -80.4209290,    77.0, 2025,  4, 13, 16,  3, 11,        0,        0, 320,   0,   0.9,   0.5,   0.7, 39, 32, 37,  0,  0, 15, 28,  0,  0,  0,  0,  0, 31, 33,  0,  0, 25,  0, 41,  0,  0, 32,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     2.00, -46,   9, 3.96, 1, 1, 15,  34.0490163, -80.4209290,    77.0, 2025,  4, 13, 16,  3, 12,        0,        0, 320,   0,   0.9,   0.5,   0.7, 39, 32, 37,  0,  0, 15, 28,  0,  0,  0,  0,  0, 31, 33,  0,  0, 26,  0, 41,  0,  0, 32,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     2.00, -46,   6, 3.96, 1, 1, 15,  34.0490163, -80.4209290,    77.0, 2025,  4, 13, 16,  3, 12,        0,        0, 320,   0,   0.9,   0.5,   0.7, 39, 32, 37,  0,  0, 15, 28,  0,  0,  0,  0,  0, 31, 33,  0,  0, 26,  0, 41,  0,  0, 32,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     3.01, -46,   7, 3.96, 1, 1, 15,  34.0490160, -80.4209290,    77.0, 2025,  4, 13, 16,  3, 13,        0,        0, 239,   0,   0.9,   0.5,   0.7, 39, 31, 37,  0,  0, 16, 27,  0,  0,  0,  0,  0, 31, 33,  0,  0, 26,  0, 41,  0,  0, 32,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     3.01, -46,  14, 3.96, 1, 1, 15,  34.0490160, -80.4209290,    77.0, 2025,  4, 13, 16,  3, 13,        0,        0, 239,   0,   0.9,   0.5,   0.7, 39, 31, 37,  0,  0, 16, 27,  0,  0,  0,  0,  0, 31, 33,  0,  0, 26,  0, 41,  0,  0, 32,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     4.01, -44,   5, 3.96, 1, 1, 15,  34.0490159, -80.4209287,    77.0, 2025,  4, 13, 16,  3, 14,        0,        0, 157,   0,   0.9,   0.5,   0.7, 38, 31, 37,  0,  0, 17, 26,  0,  0,  0,  0,  0, 31, 33,  0,  0, 26,  0, 41,  0,  0, 33,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     4.01, -44,   6, 3.96, 1, 1, 15,  34.0490159, -80.4209287,    77.0, 2025,  4, 13, 16,  3, 14,        0,        0, 157,   0,   0.9,   0.5,   0.7, 38, 31, 37,  0,  0, 17, 26,  0,  0,  0,  0,  0, 31, 33,  0,  0, 26,  0, 41,  0,  0, 33,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     4.99, -45,   5, 3.95, 1, 1, 15,  34.0490165, -80.4209287,    76.0, 2025,  4, 13, 16,  3, 15,        0,        1,  12, -87,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0, 16, 25,  0,  0,  0,  0,  0, 31, 33,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 35,  0,  0
6, 11784, 1,KQ4TWD,     4.99, -45,   7, 3.95, 1, 1, 15,  34.0490165, -80.4209287,    76.0, 2025,  4, 13, 16,  3, 15,        0,        1,  12, -87,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0, 16, 25,  0,  0,  0,  0,  0, 31, 33,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 35,  0,  0
6, 11784, 1,KQ4TWD,     4.99, -45,   5, 3.95, 1, 1, 15,  34.0490165, -80.4209287,    76.0, 2025,  4, 13, 16,  3, 15,        0,        1,  12, -87,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0, 16, 25,  0,  0,  0,  0,  0, 31, 33,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 35,  0,  0
6, 11784, 1,KQ4TWD,     6.00, -46,  10, 3.95, 1, 1, 15,  34.0490173, -80.4209287,    76.0, 2025,  4, 13, 16,  3, 16,        0,        1,   4, -82,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0,  0, 26,  0,  0,  0,  0,  0, 31, 33,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     6.00, -46,   7, 3.95, 1, 1, 15,  34.0490173, -80.4209287,    76.0, 2025,  4, 13, 16,  3, 16,        0,        1,   4, -82,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0,  0, 26,  0,  0,  0,  0,  0, 31, 33,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     7.00, -46,   6, 3.95, 1, 1, 15,  34.0490178, -80.4209284,    76.0, 2025,  4, 13, 16,  3, 17,        0,        1,  11, -79,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0,  0, 26,  0,  0,  0,  0,  0, 31, 32,  0,  0,  0,  0, 41,  0,  0, 33,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     7.00, -46,   5, 3.95, 1, 1, 15,  34.0490178, -80.4209284,    76.0, 2025,  4, 13, 16,  3, 17,        0,        1,  11, -79,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0,  0, 26,  0,  0,  0,  0,  0, 31, 32,  0,  0,  0,  0, 41,  0,  0, 33,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     8.02, -46,   4, 3.95, 1, 1, 15,  34.0490182, -80.4209280,    76.0, 2025,  4, 13, 16,  3, 18,        0,        1,  18, -76,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0,  0, 26,  0,  0,  0,  0,  0, 32, 32,  0,  0, 25,  0, 41,  0,  0, 33,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     8.02, -46,   7, 3.95, 1, 1, 15,  34.0490182, -80.4209280,    76.0, 2025,  4, 13, 16,  3, 18,        0,        1,  18, -76,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0,  0, 26,  0,  0,  0,  0,  0, 32, 32,  0,  0, 25,  0, 41,  0,  0, 33,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     9.00, -46,   9, 3.95, 1, 1, 15,  34.0490192, -80.4209274,    76.0, 2025,  4, 13, 16,  3, 19,        0,        1,  21, -70,   1.1,   0.6,   0.9, 39, 31, 37,  0,  0,  0, 26,  0,  0,  0,  0,  0, 32, 32,  0,  0, 25,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,     9.00, -46,   5, 3.95, 1, 1, 15,  34.0490192, -80.4209274,    76.0, 2025,  4, 13, 16,  3, 19,        0,        1,  21, -70,   1.1,   0.6,   0.9, 39, 31, 37,  0,  0,  0, 26,  0,  0,  0,  0,  0, 32, 32,  0,  0, 25,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    10.01, -45,   7, 3.96, 1, 1, 15,  34.0490198, -80.4209271,    75.0, 2025,  4, 13, 16,  3, 20,        0,        2,  21, -78,   1.0,   0.6,   0.8, 39, 33, 37,  0,  0,  0, 27,  0,  0,  0,  0,  0, 32, 32,  0,  0,  0,  0, 41,  0,  0, 33,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    10.01, -45,   6, 3.96, 1, 1, 15,  34.0490198, -80.4209271,    75.0, 2025,  4, 13, 16,  3, 20,        0,        2,  21, -78,   1.0,   0.6,   0.8, 39, 33, 37,  0,  0,  0, 27,  0,  0,  0,  0,  0, 32, 32,  0,  0,  0,  0, 41,  0,  0, 33,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    10.01, -45,   7, 3.96, 1, 1, 15,  34.0490198, -80.4209271,    75.0, 2025,  4, 13, 16,  3, 20,        0,        2,  21, -78,   1.0,   0.6,   0.8, 39, 33, 37,  0,  0,  0, 27,  0,  0,  0,  0,  0, 32, 32,  0,  0,  0,  0, 41,  0,  0, 33,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    11.00, -47,   8, 3.96, 1, 1, 15,  34.0490199, -80.4209267,    75.0, 2025,  4, 13, 16,  3, 21,        0,        2,  25, -77,   1.0,   0.6,   0.8, 39, 28, 37,  0,  0,  0, 27,  0,  0,  0,  0,  0, 32, 32,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    11.00, -46,   6, 3.96, 1, 1, 15,  34.0490199, -80.4209267,    75.0, 2025,  4, 13, 16,  3, 21,        0,        2,  25, -77,   1.0,   0.6,   0.8, 39, 28, 37,  0,  0,  0, 27,  0,  0,  0,  0,  0, 32, 32,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    12.00, -39,   7, 3.96, 1, 1, 15,  34.0490204, -80.4209264,    75.0, 2025,  4, 13, 16,  3, 22,        1,        2,  25, -75,   1.1,   0.6,   0.9, 39, 33, 37,  0,  0,  0, 27,  0,  0,  0,  0,  0, 32, 33,  0,  0,  0,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    12.00, -40,   6, 3.96, 1, 1, 15,  34.0490204, -80.4209264,    75.0, 2025,  4, 13, 16,  3, 22,        1,        2,  25, -75,   1.1,   0.6,   0.9, 39, 33, 37,  0,  0,  0, 27,  0,  0,  0,  0,  0, 32, 33,  0,  0,  0,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    13.01, -43,   7, 3.96, 1, 1, 15,  34.0490199, -80.4209265,    75.0, 2025,  4, 13, 16,  3, 23,        0,        2,  27, -77,   0.9,   0.5,   0.7, 39, 32, 37,  0,  0,  0, 28,  0,  0,  0,  0,  0, 31, 33,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    13.01, -43,   4, 3.96, 1, 1, 15,  34.0490199, -80.4209265,    75.0, 2025,  4, 13, 16,  3, 23,        0,        2,  27, -77,   0.9,   0.5,   0.7, 39, 32, 37,  0,  0,  0, 28,  0,  0,  0,  0,  0, 31, 33,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    14.00, -57,  13, 3.96, 1, 1, 15,  34.0490194, -80.4209265,    75.0, 2025,  4, 13, 16,  3, 24,        0,        2,  30, -78,   0.9,   0.5,   0.7, 39, 31, 36,  0,  0,  0, 27,  0,  0,  0,  0,  0, 31, 33,  0,  0, 28,  0, 39,  0,  0, 34,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    14.00, -58,   7, 3.96, 1, 1, 15,  34.0490194, -80.4209265,    75.0, 2025,  4, 13, 16,  3, 24,        0,        2,  30, -78,   0.9,   0.5,   0.7, 39, 31, 36,  0,  0,  0, 27,  0,  0,  0,  0,  0, 31, 33,  0,  0, 28,  0, 39,  0,  0, 34,  0, 32,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    15.02, -48,  10, 3.96, 1, 1, 15,  34.0490189, -80.4209265,    75.0, 2025,  4, 13, 16,  3, 25,        0,        2,  34, -79,   0.9,   0.5,   0.7, 39, 31, 37,  0,  0, 16, 26,  0,  0,  0,  0,  0, 31, 33,  0,  0, 28,  0, 40,  0,  0, 33,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    15.02, -48,   6, 3.96, 1, 1, 15,  34.0490189, -80.4209265,    75.0, 2025,  4, 13, 16,  3, 25,        0,        2,  34, -79,   0.9,   0.5,   0.7, 39, 31, 37,  0,  0, 16, 26,  0,  0,  0,  0,  0, 31, 33,  0,  0, 28,  0, 40,  0,  0, 33,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    15.02, -49,   8, 3.96, 1, 1, 15,  34.0490189, -80.4209265,    75.0, 2025,  4, 13, 16,  3, 25,        0,        2,  34, -79,   0.9,   0.5,   0.7, 39, 31, 37,  0,  0, 16, 26,  0,  0,  0,  0,  0, 31, 33,  0,  0, 28,  0, 40,  0,  0, 33,  0, 31,  0,  0,  0,  0,  0, 34,  0,  0
6, 11784, 1,KQ4TWD,    16.01, -63,   4, 3.96, 1, 1, 15,  34.0490188, -80.4209268,    75.0, 2025,  4, 13, 16,  3, 26,        0,        2,  32, -80,   0.9,   0.5,   0.7, 39, 31, 37,  0,  0, 17, 27,  0,  0,  0,  0,  0, 31, 32,  0,  0, 28,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 32,  0,  0
6, 11784, 1,KQ4TWD,    16.01, -60,   9, 3.96, 1, 1, 15,  34.0490188, -80.4209268,    75.0, 2025,  4, 13, 16,  3, 26,        0,        2,  32, -80,   0.9,   0.5,   0.7, 39, 31, 37,  0,  0, 17, 27,  0,  0,  0,  0,  0, 31, 32,  0,  0, 28,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 32,  0,  0
6, 11784, 1,KQ4TWD,    17.01, -43,   5, 3.96, 1, 1, 15,  34.0490194, -80.4209273,    75.0, 2025,  4, 13, 16,  3, 27,        0,        2,  21, -79,   1.0,   0.6,   0.8, 38, 30, 37,  0,  0, 18, 27,  0,  0,  0,  0,  0, 31, 32,  0,  0, 28,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 32,  0,  0
6, 11784, 1,KQ4TWD,    17.01, -43,   4, 3.96, 1, 1, 15,  34.0490194, -80.4209273,    75.0, 2025,  4, 13, 16,  3, 27,        0,        2,  21, -79,   1.0,   0.6,   0.8, 38, 30, 37,  0,  0, 18, 27,  0,  0,  0,  0,  0, 31, 32,  0,  0, 28,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 32,  0,  0
6, 11784, 1,KQ4TWD,    18.03, -46,   7, 3.96, 1, 1, 15,  34.0490199, -80.4209275,    75.0, 2025,  4, 13, 16,  3, 28,        0,        2,  16, -78,   0.9,   0.5,   0.7, 38, 30, 37,  0,  0, 17, 28,  0,  0,  0,  0,  0, 32, 32,  0,  0, 27,  0, 40,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 33,  0,  0
6, 11784, 1,KQ4TWD,    18.03, -46,   6, 3.96, 1, 1, 15,  34.0490199, -80.4209275,    75.0, 2025,  4, 13, 16,  3, 28,        0,        2,  16, -78,   0.9,   0.5,   0.7, 38, 30, 37,  0,  0, 17, 28,  0,  0,  0,  0,  0, 32, 32,  0,  0, 27,  0, 40,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 33,  0,  0
6, 11784, 1,KQ4TWD,    19.02, -47,   8, 3.96, 1, 1, 15,  34.0490196, -80.4209273,    75.0, 2025,  4, 13, 16,  3, 29,        0,        2,  20, -78,   0.9,   0.5,   0.7, 38, 31, 39,  0,  0, 18, 26,  0,  0,  0,  0,  0, 31, 32,  0,  0, 26,  0, 40,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    19.02, -47,   7, 3.96, 1, 1, 15,  34.0490196, -80.4209273,    75.0, 2025,  4, 13, 16,  3, 29,        0,        2,  20, -78,   0.9,   0.5,   0.7, 38, 31, 39,  0,  0, 18, 26,  0,  0,  0,  0,  0, 31, 32,  0,  0, 26,  0, 40,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    20.04, -47,   6, 3.95, 1, 1, 15,  34.0490195, -80.4209270,    75.0, 2025,  4, 13, 16,  3, 30,        0,        2,  24, -78,   0.9,   0.5,   0.7, 39, 31, 39,  0,  0, 18, 26,  0,  0,  0,  0,  0, 32, 33,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    20.04, -47,   4, 3.95, 1, 1, 15,  34.0490195, -80.4209270,    75.0, 2025,  4, 13, 16,  3, 30,        0,        2,  24, -78,   0.9,   0.5,   0.7, 39, 31, 39,  0,  0, 18, 26,  0,  0,  0,  0,  0, 32, 33,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    20.04, -47,  10, 3.95, 1, 1, 15,  34.0490195, -80.4209270,    75.0, 2025,  4, 13, 16,  3, 30,        0,        2,  24, -78,   0.9,   0.5,   0.7, 39, 31, 39,  0,  0, 18, 26,  0,  0,  0,  0,  0, 32, 33,  0,  0, 27,  0, 41,  0,  0, 33,  0, 32,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    21.05, -49,   8, 3.95, 1, 1, 15,  34.0490192, -80.4209266,    75.0, 2025,  4, 13, 16,  3, 31,        0,        2,  30, -79,   0.9,   0.5,   0.7, 39, 32, 38,  0,  0, 18, 26,  0,  0,  0,  0,  0, 33, 32,  0,  0, 27,  0, 40,  0,  0, 34,  0, 32,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    21.05, -50,   4, 3.95, 1, 1, 15,  34.0490192, -80.4209266,    75.0, 2025,  4, 13, 16,  3, 31,        0,        2,  30, -79,   0.9,   0.5,   0.7, 39, 32, 38,  0,  0, 18, 26,  0,  0,  0,  0,  0, 33, 32,  0,  0, 27,  0, 40,  0,  0, 34,  0, 32,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    22.02, -50,   6, 3.95, 1, 1, 15,  34.0490184, -80.4209263,    75.0, 2025,  4, 13, 16,  3, 32,        0,        2,  42, -80,   0.9,   0.5,   0.7, 39, 32, 38,  0,  0, 18, 26,  0,  0,  0,  0,  0, 34, 32,  0,  0, 27,  0, 40,  0,  0, 34,  0, 32,  0,  0,  0,  0,  0, 30,  0,  0
6, 11784, 1,KQ4TWD,    22.02, -51,   6, 3.95, 1, 1, 15,  34.0490184, -80.4209263,    75.0, 2025,  4, 13, 16,  3, 32,        0,        2,  42, -80,   0.9,   0.5,   0.7, 39, 32, 38,  0,  0, 18, 26,  0,  0,  0,  0,  0, 34, 32,  0,  0, 27,  0, 40,  0,  0, 34,  0, 32,  0,  0,  0,  0,  0, 30,  0,  0
6, 11784, 1,KQ4TWD,    23.03, -50,   5, 3.95, 1, 1, 15,  34.0490179, -80.4209263,    76.0, 2025,  4, 13, 16,  3, 33,        0,        1,  49, -73,   0.9,   0.5,   0.7, 39, 32, 37,  0,  0, 18, 26,  0,  0,  0,  0,  0, 34, 32,  0,  0, 27,  0, 39,  0,  0, 34,  0, 32,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    23.03, -51,   5, 3.95, 1, 1, 15,  34.0490179, -80.4209263,    76.0, 2025,  4, 13, 16,  3, 33,        0,        1,  49, -73,   0.9,   0.5,   0.7, 39, 32, 37,  0,  0, 18, 26,  0,  0,  0,  0,  0, 34, 32,  0,  0, 27,  0, 39,  0,  0, 34,  0, 32,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    24.03, -46,   6, 3.95, 1, 1, 15,  34.0490167, -80.4209275,    76.0, 2025,  4, 13, 16,  3, 34,        0,        1,  61, -82,   1.0,   0.6,   0.8, 39, 32, 37,  0,  0, 21, 26,  0,  0,  0,  0,  0, 32, 32,  0,  0, 27,  0, 39,  0,  0, 34,  0, 32,  0,  0,  0,  0,  0, 30,  0,  0
6, 11784, 1,KQ4TWD,    24.03, -46,   6, 3.95, 1, 1, 15,  34.0490167, -80.4209275,    76.0, 2025,  4, 13, 16,  3, 34,        0,        1,  61, -82,   1.0,   0.6,   0.8, 39, 32, 37,  0,  0, 21, 26,  0,  0,  0,  0,  0, 32, 32,  0,  0, 27,  0, 39,  0,  0, 34,  0, 32,  0,  0,  0,  0,  0, 30,  0,  0
6, 11784, 1,KQ4TWD,    25.05, -48,   6, 3.96, 1, 1, 15,  34.0490162, -80.4209281,    76.0, 2025,  4, 13, 16,  3, 35,        0,        1,  80, -86,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0, 21, 27,  0,  0,  0,  0,  0, 32, 32,  0,  0, 28,  0, 39,  0,  0, 34,  0, 31,  0,  0,  0,  0,  0, 30,  0,  0
6, 11784, 1,KQ4TWD,    25.05, -48,   6, 3.96, 1, 1, 15,  34.0490162, -80.4209281,    76.0, 2025,  4, 13, 16,  3, 35,        0,        1,  80, -86,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0, 21, 27,  0,  0,  0,  0,  0, 32, 32,  0,  0, 28,  0, 39,  0,  0, 34,  0, 31,  0,  0,  0,  0,  0, 30,  0,  0
6, 11784, 1,KQ4TWD,    25.05, -48,   7, 3.96, 1, 1, 15,  34.0490162, -80.4209281,    76.0, 2025,  4, 13, 16,  3, 35,        0,        1,  80, -86,   1.0,   0.6,   0.8, 39, 31, 37,  0,  0, 21, 27,  0,  0,  0,  0,  0, 32, 32,  0,  0, 28,  0, 39,  0,  0, 34,  0, 31,  0,  0,  0,  0,  0, 30,  0,  0
6, 11784, 1,KQ4TWD,    26.02, -57,   7, 3.96, 1, 1, 15,  34.0490147, -80.4209288,    76.0, 2025,  4, 13, 16,  3, 36,        0,        1, 180, -81,   1.0,   0.6,   0.8, 39, 31, 38,  0,  0, 21, 27,  0,  0,  0,  0,  0, 32, 32,  0,  0, 27,  0, 39,  0,  0, 34,  0, 31,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    26.02, -56,   7, 3.96, 1, 1, 15,  34.0490147, -80.4209288,    76.0, 2025,  4, 13, 16,  3, 36,        0,        1, 180, -81,   1.0,   0.6,   0.8, 39, 31, 38,  0,  0, 21, 27,  0,  0,  0,  0,  0, 32, 32,  0,  0, 27,  0, 39,  0,  0, 34,  0, 31,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    27.02, -55,   5, 3.96, 1, 1, 15,  34.0490134, -80.4209296,    76.0, 2025,  4, 13, 16,  3, 37,        0,        1, 194, -73,   1.0,   0.6,   0.8, 39, 31, 38,  0,  0, 20, 27,  0,  0,  0,  0,  0, 34, 31,  0,  0, 26,  0, 40,  0,  0, 34,  0, 31,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    27.02, -55,   8, 3.96, 1, 1, 15,  34.0490134, -80.4209296,    76.0, 2025,  4, 13, 16,  3, 37,        0,        1, 194, -73,   1.0,   0.6,   0.8, 39, 31, 38,  0,  0, 20, 27,  0,  0,  0,  0,  0, 34, 31,  0,  0, 26,  0, 40,  0,  0, 34,  0, 31,  0,  0,  0,  0,  0, 31,  0,  0
6, 11784, 1,KQ4TWD,    28.00, -55,   8, 3.96, 1, 1, 15,  34.0490125, -80.4209306,    76.0, 2025,  4, 13, 16,  3, 38,        0,        1, 203, -67,   1.0,   0.6,   0.8, 39, 31, 38,  0,  0, 19, 27,  0,  0,  0,  0,  0, 34, 32,  0,  0, 26,  0, 39,  0,  0, 34,  0, 31,  0,  0,  0,  0,  0, 31,  0,  0
