UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
May 03 2025 20:57:51.000 UTC,1746320271.0,2349.1,34.05436,-80.41249,16,3,26,-95,-16,3,0,3,11,-41,4.164,2098.1,TRUE,TRUE,FALSE,1989.0377
May 03 2025 20:57:52.000 UTC,1746320272.0,2249.4,34.05443,-80.41251,17,3,38,-100,-47,3,0,8,5,-38,4.163,1998.4,TRUE,TRUE,FALSE,1988.3495
May 03 2025 20:57:53.000 UTC,1746320273.0,2152.0,34.05450,-80.41253,17,3,23,-97,-33,3,0,8,8,-38,4.163,1901.0,TRUE,TRUE,FALSE,1985.5604
May 03 2025 20:57:54.000 UTC,1746320274.0,2059.4,34.05457,-80.41254,17,3,13,-90,43,3,0,5,10,-38,4.165,1808.4,TRUE,TRUE,FALSE,1987.4516
May 03 2025 20:57:55.000 UTC,1746320275.0,1965.3,34.05463,-80.41254,17,3,27,-99,16,3,0,7,7,-44,4.165,1714.3,TRUE,TRUE,FALSE,1991.1612
May 03 2025 20:57:56.000 UTC,1746320276.0,1868.3,34.05468,-80.41251,17,3,27,-97,-7,3,1,7,7,-63,4.164,1617.3,TRUE,TRUE,FALSE,2001.0806
May 03 2025 20:57:57.000 UTC,1746320277.0,1768.9,34.05474,-80.41254,17,3,44,-101,-38,3,0,3,12,-42,4.164,1517.9,TRUE,TRUE,FALSE,1996.6723
May 03 2025 20:57:58.000 UTC,1746320278.0,1684.1,34.05480,-80.41261,17,3,28,-92,-21,3,1,4,11,-49,4.164,1433.1,TRUE,TRUE,FALSE,1980.7067
May 03 2025 20:57:59.000 UTC,1746320279.0,1593.7,34.05486,-80.41263,17,3,42,-87,-48,3,0,2,13,-42,4.164,1342.7,TRUE,TRUE,FALSE,1980.7954
May 03 2025 20:58:00.000 UTC,1746320280.0,1503.2,34.05493,-80.41264,16,3,27,-93,-22,3,1,5,9,-38,4.164,1252.2,TRUE,TRUE,FALSE,1982.7679
May 03 2025 20:58:01.000 UTC,1746320281.0,1410.4,34.05501,-80.41264,17,3,20,-88,3,3,0,7,6,-39,4.164,1159.4,TRUE,TRUE,FALSE,1989.9596
May 03 2025 20:58:02.000 UTC,1746320282.0,1324.6,34.05509,-80.41265,17,3,33,-88,6,3,0,7,9,-43,4.165,1073.6,TRUE,TRUE,FALSE,1994.9578
May 03 2025 20:58:03.000 UTC,1746320283.0,1245.7,34.05515,-80.41265,17,3,23,-79,-11,3,0,8,7,-45,4.165,994.7,TRUE,TRUE,FALSE,2001.3893
May 03 2025 20:58:04.000 UTC,1746320284.0,1172.1,34.05521,-80.41264,17,3,26,-61,-2,3,0,8,8,-42,4.163,921.1,TRUE,TRUE,FALSE,2009.8903
May 03 2025 20:58:05.000 UTC,1746320285.0,1131.4,34.05527,-80.41270,17,3,30,-35,-39,3,0,11,5,-41,4.163,880.4,TRUE,TRUE,FALSE,2000.5586
May 03 2025 20:58:06.000 UTC,1746320286.0,1104.5,34.05534,-80.41273,17,3,19,-28,-28,3,0,11,4,-39,4.163,853.5,TRUE,TRUE,FALSE,1996.7882
May 03 2025 20:58:07.000 UTC,1746320287.0,1076.3,34.05539,-80.41276,17,3,21,-29,-27,3,0,12,3,-39,4.163,825.3,TRUE,TRUE,FALSE,1995.9360
May 03 2025 20:58:08.000 UTC,1746320288.0,1047.8,34.05545,-80.41281,17,3,32,-29,-41,3,0,12,3,-39,4.163,796.8,TRUE,TRUE,FALSE,1988.4073
May 03 2025 20:58:09.000 UTC,1746320289.0,1019.9,34.05552,-80.41287,17,3,34,-26,-34,3,1,10,5,-42,4.163,768.9,TRUE,TRUE,FALSE,1979.5838
May 03 2025 20:58:10.000 UTC,1746320290.0,992.8,34.05560,-80.41294,17,3,33,-28,-37,3,0,12,3,-41,4.163,741.8,TRUE,TRUE,FALSE,1970.0720
May 03 2025 20:58:11.000 UTC,1746320291.0,965.7,34.05567,-80.41300,17,3,35,-27,-20,3,0,9,6,-39,4.163,714.7,TRUE,TRUE,FALSE,1963.2664
May 03 2025 20:58:12.000 UTC,1746320292.0,937.1,34.05577,-80.41304,16,3,38,-30,-21,3,0,8,7,-39,4.164,686.1,TRUE,TRUE,FALSE,1966.1233
May 03 2025 20:58:13.000 UTC,1746320293.0,908.6,34.05586,-80.41308,16,3,37,-29,-19,3,0,9,6,-42,4.164,657.6,TRUE,TRUE,FALSE,1969.0846
May 03 2025 20:58:14.000 UTC,1746320294.0,878.1,34.05596,-80.41310,16,3,38,-29,-9,3,1,7,7,-38,4.163,627.1,TRUE,TRUE,FALSE,1978.6398
May 03 2025 20:58:15.000 UTC,1746320295.0,849.8,34.05606,-80.41312,17,3,35,-27,-5,3,1,9,6,-42,4.163,598.8,TRUE,TRUE,FALSE,1988.8848
May 03 2025 20:58:16.000 UTC,1746320296.0,824.2,34.05615,-80.41312,17,3,25,-27,2,3,1,11,5,-43,4.164,573.2,TRUE,TRUE,FALSE,2003.3878
May 03 2025 20:58:17.000 UTC,1746320297.0,799.6,34.05621,-80.41313,17,3,20,-25,-8,3,1,11,5,-43,4.164,548.6,TRUE,TRUE,FALSE,2011.0239
May 03 2025 20:58:18.000 UTC,1746320298.0,774.7,34.05626,-80.41315,16,3,21,-24,-21,3,0,11,5,-42,4.164,523.7,TRUE,TRUE,FALSE,2016.1567
May 03 2025 20:58:19.000 UTC,1746320299.0,749.2,34.05631,-80.41317,17,3,17,-27,-22,3,0,12,5,-45,4.164,498.2,TRUE,TRUE,FALSE,2018.7808
May 03 2025 20:58:20.000 UTC,1746320300.0,722.9,34.05636,-80.41320,16,3,22,-27,-35,3,0,11,3,-39,4.163,471.9,TRUE,TRUE,FALSE,2018.8922
May 03 2025 20:58:21.000 UTC,1746320301.0,694.7,34.05642,-80.41325,16,3,27,-28,-32,3,0,11,3,-39,4.163,443.7,TRUE,TRUE,FALSE,2017.2905
May 03 2025 20:58:22.000 UTC,1746320302.0,667.8,34.05648,-80.41330,16,3,29,-26,-41,3,0,9,5,-39,4.164,416.8,TRUE,TRUE,FALSE,2014.7371
May 03 2025 20:58:23.000 UTC,1746320303.0,643.3,34.05653,-80.41337,17,3,30,-24,-43,3,2,9,5,-37,4.164,392.3,TRUE,TRUE,FALSE,2007.1648
May 03 2025 20:58:24.000 UTC,1746320304.0,618.7,34.05660,-80.41342,16,3,37,-28,-24,3,1,10,3,-37,4.163,367.7,TRUE,TRUE,FALSE,2007.6144
May 03 2025 20:58:25.000 UTC,1746320305.0,591.9,34.05670,-80.41346,17,3,36,-27,-8,3,1,9,5,-36,4.163,340.9,TRUE,TRUE,FALSE,2017.7892
May 03 2025 20:58:26.000 UTC,1746320306.0,567.6,34.05680,-80.41348,17,3,35,-25,-7,3,0,11,5,-37,4.163,316.6,TRUE,TRUE,FALSE,2033.5281
May 03 2025 20:58:27.000 UTC,1746320307.0,544.3,34.05689,-80.41349,17,3,33,-23,-7,3,0,13,1,-35,4.163,293.3,TRUE,TRUE,FALSE,2049.7485
May 03 2025 20:58:28.000 UTC,1746320308.0,521.0,34.05698,-80.41349,17,3,32,-26,5,3,0,13,3,-35,4.164,270.0,TRUE,TRUE,FALSE,2069.3360
May 03 2025 20:58:29.000 UTC,1746320309.0,495.5,34.05706,-80.41348,17,3,23,-26,9,3,1,9,5,-35,4.164,244.5,TRUE,TRUE,FALSE,2087.7755
May 03 2025 20:58:30.000 UTC,1746320310.0,469.2,34.05712,-80.41347,17,3,18,-27,21,3,0,11,5,-36,4.163,218.2,TRUE,TRUE,FALSE,2104.0409
May 03 2025 20:58:31.000 UTC,1746320311.0,443.2,34.05716,-80.41344,17,3,17,-27,18,3,1,12,3,-37,4.163,192.2,TRUE,TRUE,FALSE,2118.8375
May 03 2025 20:58:32.000 UTC,1746320312.0,417.0,34.05720,-80.41344,16,3,14,-29,-5,3,1,11,3,-37,4.163,166.0,TRUE,TRUE,FALSE,2130.0092
May 03 2025 20:58:33.000 UTC,1746320313.0,389.0,34.05723,-80.41345,17,3,9,-27,-21,3,0,12,3,-36,4.163,138.0,TRUE,TRUE,FALSE,2133.2041
May 03 2025 20:58:34.000 UTC,1746320314.0,362.8,34.05725,-80.41345,17,3,7,-23,-22,3,0,10,5,-36,4.163,111.8,TRUE,TRUE,FALSE,2138.3624
May 03 2025 20:58:35.000 UTC,1746320315.0,339.1,34.05727,-80.41349,17,3,18,-24,-63,3,0,11,4,-37,4.163,88.1,TRUE,TRUE,FALSE,2132.7672
May 03 2025 20:58:36.000 UTC,1746320316.0,314.5,34.05730,-80.41356,17,3,23,-24,-61,3,1,10,5,-37,4.165,63.5,TRUE,TRUE,FALSE,2122.6782
May 03 2025 20:58:37.000 UTC,1746320317.0,292.1,34.05733,-80.41361,17,3,21,-18,-50,3,1,10,5,-39,4.165,41.1,TRUE,TRUE,FALSE,2119.0122
May 03 2025 20:58:38.000 UTC,1746320318.0,272.2,34.05738,-80.41369,17,3,27,-22,-53,3,0,9,7,-42,4.164,21.2,TRUE,TRUE,FALSE,2112.0733
May 03 2025 20:58:39.000 UTC,1746320319.0,247.7,34.05739,-80.41373,17,3,9,-20,-68,3,0,8,8,-48,4.164,-3.3,TRUE,TRUE,FALSE,2104.2634
May 03 2025 20:58:40.000 UTC,1746320320.0,231.5,34.05740,-80.41374,17,3,4,-2,62,3,0,7,9,-56,4.163,-19.5,TRUE,TRUE,TRUE,2104.3337
May 03 2025 20:58:41.000 UTC,1746320321.0,235.0,34.05740,-80.41373,17,3,0,1,177,3,0,10,3,-56,4.163,-16.0,TRUE,TRUE,TRUE,2106.0816
May 03 2025 20:58:42.000 UTC,1746320322.0,235.4,34.05740,-80.41373,17,3,0,0,-149,3,0,10,3,-56,4.164,-15.6,TRUE,TRUE,TRUE,2106.0816
May 03 2025 20:58:43.000 UTC,1746320323.0,235.6,34.05740,-80.41373,15,3,0,0,-80,3,0,9,4,-56,4.164,-15.4,TRUE,TRUE,TRUE,2105.1723
May 03 2025 20:58:44.000 UTC,1746320324.0,235.7,34.05740,-80.41373,15,3,0,0,97,3,0,9,4,-56,4.163,-15.3,TRUE,TRUE,TRUE,2106.0816
May 03 2025 20:58:45.000 UTC,1746320325.0,235.7,34.05740,-80.41373,16,3,0,0,-165,3,0,9,4,-56,4.163,-15.3,TRUE,TRUE,TRUE,2105.1723
