UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Apr 13 2025 16:59:14.700 UTC,1744577954.7,246.9,34.05209,-80.41969,16,3,0,0,-25,3,0,7,9,-49,3.703,0.9,FALSE,FALSE,FALSE,0.3118
Apr 13 2025 16:59:14.800 UTC,1744577954.8,246.9,34.05209,-80.41969,17,3,0,0,48,3,0,7,9,-49,3.703,0.9,FALSE,FALSE,FALSE,0.3118
Apr 13 2025 16:59:14.900 UTC,1744577954.9,246.9,34.05209,-80.41969,17,3,0,0,-29,3,0,7,9,-49,3.703,0.9,FALSE,FALSE,FALSE,0.3118
Apr 13 2025 16:59:15.000 UTC,1744577955.0,246.9,34.05209,-80.41969,17,3,0,0,-159,3,0,7,9,-49,3.703,0.9,FALSE,FALSE,FALSE,0.3118
Apr 13 2025 16:59:15.100 UTC,1744577955.1,246.8,34.05209,-80.41969,17,3,0,0,-132,3,0,7,9,-49,3.703,0.8,FALSE,FALSE,FALSE,0.3118
Apr 13 2025 16:59:15.200 UTC,1744577955.2,246.8,34.05209,-80.41969,17,3,0,0,-79,3,0,7,9,-49,3.703,0.8,FALSE,FALSE,FALSE,0.3118
Apr 13 2025 16:59:15.300 UTC,1744577955.3,246.8,34.05209,-80.41969,17,3,0,0,27,3,0,7,9,-49,3.703,0.8,FALSE,FALSE,FALSE,0.3118
Apr 13 2025 16:59:15.400 UTC,1744577955.4,246.7,34.05209,-80.41969,17,3,0,0,-51,3,0,7,9,-49,3.703,0.7,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:15.500 UTC,1744577955.5,246.7,34.05209,-80.41969,17,3,0,0,63,3,0,7,9,-49,3.703,0.7,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:15.600 UTC,1744577955.6,246.6,34.05209,-80.41969,17,3,0,0,67,3,0,7,9,-49,3.703,0.6,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:15.700 UTC,1744577955.7,246.6,34.05209,-80.41969,17,3,0,0,-95,3,0,7,9,-49,3.703,0.6,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:15.800 UTC,1744577955.8,246.6,34.05209,-80.41969,17,3,0,0,95,3,0,7,9,-49,3.703,0.6,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:15.900 UTC,1744577955.9,246.6,34.05209,-80.41969,17,3,0,0,141,3,0,7,9,-49,3.703,0.6,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:16.000 UTC,1744577956.0,246.5,34.05209,-80.41969,17,3,0,0,-109,3,0,7,9,-49,3.703,0.5,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:16.100 UTC,1744577956.1,246.5,34.05209,-80.41969,17,3,0,0,39,3,0,7,9,-49,3.703,0.5,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:16.200 UTC,1744577956.2,246.5,34.05209,-80.41969,17,3,0,0,165,3,0,7,9,-49,3.703,0.5,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:16.300 UTC,1744577956.3,246.4,34.05209,-80.41969,17,3,0,0,-12,3,0,7,9,-49,3.703,0.4,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:16.400 UTC,1744577956.4,246.4,34.05209,-80.41969,17,3,0,0,175,3,0,7,9,-49,3.703,0.4,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:16.500 UTC,1744577956.5,246.4,34.05209,-80.41969,17,3,0,0,39,3,0,7,9,-49,3.703,0.4,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:16.600 UTC,1744577956.6,246.4,34.05209,-80.41969,17,3,0,0,-79,3,0,7,9,-49,3.703,0.4,FALSE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:16.700 UTC,1744577956.7,246.3,34.05209,-80.41969,17,3,2,2,-122,3,0,6,10,-49,3.703,0.3,TRUE,FALSE,FALSE,1.9721
Apr 13 2025 16:59:16.800 UTC,1744577956.8,246.3,34.05208,-80.41969,17,3,6,6,-118,3,0,6,10,-49,3.703,0.3,TRUE,FALSE,FALSE,1.3945
Apr 13 2025 16:59:16.900 UTC,1744577956.9,246.3,34.05208,-80.41969,17,3,8,11,-121,3,0,5,7,-49,3.703,0.3,TRUE,FALSE,FALSE,1.3945
Apr 13 2025 16:59:17.000 UTC,1744577957.0,247.0,34.05208,-80.41969,17,3,12,18,-123,3,0,5,6,-49,3.703,1.0,TRUE,FALSE,FALSE,1.3945
Apr 13 2025 16:59:17.100 UTC,1744577957.1,248.8,34.05208,-80.41969,17,3,14,26,-124,3,0,3,8,-49,3.703,2.8,TRUE,FALSE,FALSE,2.8064
Apr 13 2025 16:59:17.200 UTC,1744577957.2,250.9,34.05207,-80.41970,16,3,19,29,-126,3,0,3,8,-36,3.703,4.9,TRUE,FALSE,FALSE,4.9500
Apr 13 2025 16:59:17.300 UTC,1744577957.3,254.3,34.05207,-80.41971,16,3,22,40,-128,3,0,3,8,-36,3.703,8.3,TRUE,FALSE,FALSE,7.4706
Apr 13 2025 16:59:17.400 UTC,1744577957.4,258.9,34.05207,-80.41971,15,3,23,51,-126,3,0,3,6,-36,3.703,12.9,TRUE,FALSE,FALSE,8.5509
Apr 13 2025 16:59:17.500 UTC,1744577957.5,264.0,34.05206,-80.41972,15,3,25,56,-125,3,0,3,7,-36,3.703,18.0,TRUE,FALSE,FALSE,11.0860
Apr 13 2025 16:59:17.600 UTC,1744577957.6,271.2,34.05206,-80.41972,15,3,26,74,-121,3,0,4,6,-36,3.703,25.2,TRUE,FALSE,FALSE,13.6703
Apr 13 2025 16:59:17.700 UTC,1744577957.7,280.5,34.05206,-80.41973,15,3,24,95,-114,3,0,4,6,-36,3.703,34.5,TRUE,FALSE,FALSE,15.3774
Apr 13 2025 16:59:17.800 UTC,1744577957.8,291.6,34.05206,-80.41974,15,3,27,111,-98,3,0,4,7,-36,3.703,45.6,TRUE,FALSE,FALSE,18.0504
Apr 13 2025 16:59:17.900 UTC,1744577957.9,305.6,34.05206,-80.41975,13,3,28,139,-76,3,0,3,8,-36,3.703,59.6,TRUE,FALSE,FALSE,19.1711
Apr 13 2025 16:59:18.000 UTC,1744577958.0,323.8,34.05206,-80.41976,11,3,35,179,-61,3,0,4,6,-36,3.703,77.8,TRUE,FALSE,FALSE,22.7221
Apr 13 2025 16:59:18.100 UTC,1744577958.1,344.4,34.05207,-80.41977,11,3,42,204,-56,3,0,2,6,-36,3.703,98.4,TRUE,FALSE,FALSE,24.4454
Apr 13 2025 16:59:18.200 UTC,1744577958.2,367.0,34.05207,-80.41978,11,3,51,224,-53,3,0,2,6,-36,3.703,121.0,TRUE,FALSE,FALSE,28.3600
Apr 13 2025 16:59:18.300 UTC,1744577958.3,391.4,34.05209,-80.41980,11,3,59,242,-49,3,0,3,7,-32,3.703,145.4,TRUE,FALSE,FALSE,32.6665
Apr 13 2025 16:59:18.400 UTC,1744577958.4,416.3,34.05210,-80.41981,10,3,64,253,-32,3,0,4,5,-32,3.703,170.3,TRUE,FALSE,FALSE,35.2243
Apr 13 2025 16:59:18.500 UTC,1744577958.5,442.9,34.05212,-80.41982,10,3,71,266,-27,3,0,3,6,-32,3.703,196.9,TRUE,FALSE,FALSE,41.1339
Apr 13 2025 16:59:18.600 UTC,1744577958.6,470.8,34.05214,-80.41983,9,3,75,278,-29,3,0,2,6,-32,3.703,224.8,TRUE,FALSE,FALSE,45.6491
Apr 13 2025 16:59:18.700 UTC,1744577958.7,500.2,34.05215,-80.41985,10,3,80,293,-30,3,0,4,5,-32,3.703,254.2,TRUE,FALSE,FALSE,52.2013
Apr 13 2025 16:59:18.800 UTC,1744577958.8,531.0,34.05217,-80.41986,9,3,86,308,-30,3,0,4,4,-32,3.703,285.0,TRUE,FALSE,FALSE,60.3470
Apr 13 2025 16:59:18.900 UTC,1744577958.9,563.1,34.05220,-80.41988,11,3,91,321,-21,3,0,4,6,-32,3.703,317.1,TRUE,FALSE,FALSE,68.8545
Apr 13 2025 16:59:19.000 UTC,1744577959.0,596.7,34.05222,-80.41988,10,3,100,336,-29,3,0,4,5,-32,3.703,350.7,TRUE,FALSE,FALSE,75.8211
Apr 13 2025 16:59:19.100 UTC,1744577959.1,631.8,34.05224,-80.41991,10,3,107,350,-31,3,0,4,5,-32,3.703,385.8,TRUE,FALSE,FALSE,86.5242
Apr 13 2025 16:59:19.200 UTC,1744577959.2,668.1,34.05227,-80.41992,11,3,111,364,-27,3,0,4,5,-32,3.703,422.1,TRUE,FALSE,FALSE,96.5250
Apr 13 2025 16:59:19.300 UTC,1744577959.3,705.8,34.05230,-80.41994,10,3,118,378,-30,3,0,4,4,-32,3.703,459.8,TRUE,FALSE,FALSE,107.6855
Apr 13 2025 16:59:19.400 UTC,1744577959.4,744.5,34.05233,-80.41996,10,3,121,387,-31,3,0,2,6,-32,3.702,498.5,TRUE,FALSE,FALSE,119.5368
Apr 13 2025 16:59:19.500 UTC,1744577959.5,787.9,34.05235,-80.41999,11,3,126,421,-49,3,0,2,6,-32,3.702,541.9,TRUE,FALSE,FALSE,131.9486
Apr 13 2025 16:59:19.600 UTC,1744577959.6,833.0,34.05237,-80.42003,12,3,141,445,-53,3,0,2,7,-32,3.702,587.0,TRUE,FALSE,FALSE,145.9706
Apr 13 2025 16:59:19.700 UTC,1744577959.7,881.9,34.05239,-80.42007,11,3,173,476,-64,3,0,3,7,-32,3.702,635.9,TRUE,FALSE,FALSE,161.6779
Apr 13 2025 16:59:19.800 UTC,1744577959.8,931.9,34.05241,-80.42013,11,3,178,496,-62,3,0,3,7,-32,3.702,685.9,TRUE,FALSE,FALSE,178.2239
Apr 13 2025 16:59:19.900 UTC,1744577959.9,984.6,34.05244,-80.42018,11,3,186,520,-62,3,0,3,7,-32,3.702,738.6,TRUE,FALSE,FALSE,195.8626
Apr 13 2025 16:59:20.000 UTC,1744577960.0,1037.2,34.05246,-80.42023,11,3,179,525,-57,3,0,1,9,-32,3.702,791.2,TRUE,FALSE,FALSE,214.4883
Apr 13 2025 16:59:20.100 UTC,1744577960.1,1090.5,34.05249,-80.42027,11,3,167,534,-52,3,0,2,7,-32,3.702,844.5,TRUE,FALSE,FALSE,229.5998
Apr 13 2025 16:59:20.300 UTC,1744577960.3,1184.2,34.05256,-80.42034,10,3,158,469,-32,3,1,0,7,-38,3.702,938.2,TRUE,FALSE,FALSE,261.7043
Apr 13 2025 16:59:20.400 UTC,1744577960.4,1229.2,34.05260,-80.42036,10,3,160,455,-31,3,1,3,4,-38,3.702,983.2,TRUE,FALSE,FALSE,276.1665
Apr 13 2025 16:59:20.500 UTC,1744577960.5,1274.5,34.05264,-80.42039,10,3,159,449,-30,3,0,5,3,-38,3.702,1028.5,TRUE,FALSE,FALSE,290.7421
Apr 13 2025 16:59:20.600 UTC,1744577960.6,1319.4,34.05268,-80.42041,10,3,159,445,-31,3,0,4,5,-38,3.702,1073.4,TRUE,FALSE,FALSE,306.3948
Apr 13 2025 16:59:20.700 UTC,1744577960.7,1363.7,34.05272,-80.42044,9,3,157,444,-30,3,0,4,4,-38,3.702,1117.7,TRUE,FALSE,FALSE,322.7828
Apr 13 2025 16:59:20.800 UTC,1744577960.8,1407.9,34.05275,-80.42046,11,3,155,442,-30,3,0,4,6,-38,3.702,1161.9,TRUE,FALSE,FALSE,337.6018
Apr 13 2025 16:59:20.900 UTC,1744577960.9,1452.1,34.05279,-80.42049,11,3,155,441,-31,3,0,3,7,-38,3.702,1206.1,TRUE,FALSE,FALSE,351.4672
Apr 13 2025 16:59:21.000 UTC,1744577961.0,1496.0,34.05283,-80.42052,11,3,155,439,-31,3,0,3,7,-38,3.702,1250.0,TRUE,FALSE,FALSE,367.9569
Apr 13 2025 16:59:21.100 UTC,1744577961.1,1539.9,34.05286,-80.42054,11,3,155,437,-31,3,0,2,8,-38,3.702,1293.9,TRUE,FALSE,FALSE,381.8822
Apr 13 2025 16:59:21.200 UTC,1744577961.2,1583.2,34.05290,-80.42057,11,3,155,432,-31,3,0,4,6,-38,3.702,1337.2,TRUE,FALSE,FALSE,398.4133
Apr 13 2025 16:59:21.300 UTC,1744577961.3,1625.1,34.05294,-80.42059,10,3,155,427,-31,3,0,3,5,-39,3.702,1379.1,TRUE,FALSE,FALSE,411.9131
Apr 13 2025 16:59:21.400 UTC,1744577961.4,1665.3,34.05298,-80.42060,11,3,154,422,-30,3,0,3,5,-39,3.703,1419.3,TRUE,FALSE,FALSE,426.5546
Apr 13 2025 16:59:21.600 UTC,1744577961.6,1749.0,34.05305,-80.42065,10,3,152,421,-30,3,0,1,7,-39,3.703,1503.0,TRUE,FALSE,FALSE,456.8432
Apr 13 2025 16:59:21.700 UTC,1744577961.7,1791.1,34.05309,-80.42067,10,3,152,420,-31,3,0,1,9,-39,3.703,1545.1,TRUE,FALSE,FALSE,470.9431
Apr 13 2025 16:59:21.800 UTC,1744577961.8,1832.5,34.05313,-80.42070,10,3,152,413,-31,3,1,2,7,-39,3.703,1586.5,TRUE,FALSE,FALSE,487.5866
Apr 13 2025 16:59:21.900 UTC,1744577961.9,1873.5,34.05316,-80.42072,10,3,151,408,-30,3,1,3,5,-39,3.703,1627.5,TRUE,FALSE,FALSE,501.7072
Apr 13 2025 16:59:22.000 UTC,1744577962.0,1914.3,34.05320,-80.42075,11,3,151,403,-30,3,0,6,4,-39,3.703,1668.3,TRUE,FALSE,FALSE,516.9347
Apr 13 2025 16:59:22.100 UTC,1744577962.1,1954.9,34.05324,-80.42077,11,3,151,401,-31,3,0,6,4,-39,3.703,1708.9,TRUE,FALSE,FALSE,532.1815
Apr 13 2025 16:59:22.200 UTC,1744577962.2,1994.7,34.05327,-80.42079,11,3,150,397,-31,3,0,7,4,-39,3.703,1748.7,TRUE,FALSE,FALSE,546.3401
Apr 13 2025 16:59:22.300 UTC,1744577962.3,2034.3,34.05331,-80.42082,11,3,148,393,-30,3,0,3,8,-42,3.703,1788.3,TRUE,FALSE,FALSE,563.0154
Apr 13 2025 16:59:22.400 UTC,1744577962.4,2073.6,34.05334,-80.42085,11,3,149,391,-30,3,0,3,8,-42,3.703,1827.6,TRUE,FALSE,FALSE,577.1868
Apr 13 2025 16:59:22.500 UTC,1744577962.5,2113.0,34.05338,-80.42087,11,3,150,390,-30,3,0,4,6,-42,3.703,1867.0,TRUE,FALSE,FALSE,591.3654
Apr 13 2025 16:59:22.600 UTC,1744577962.6,2151.7,34.05342,-80.42090,10,3,150,384,-31,3,0,3,6,-42,3.703,1905.7,TRUE,FALSE,FALSE,608.0503
Apr 13 2025 16:59:22.700 UTC,1744577962.7,2190.0,34.05345,-80.42092,11,3,149,381,-30,3,0,4,5,-42,3.703,1944.0,TRUE,FALSE,FALSE,622.2389
Apr 13 2025 16:59:22.800 UTC,1744577962.8,2227.8,34.05349,-80.42094,11,3,148,378,-30,3,0,4,6,-42,3.703,1981.8,TRUE,FALSE,FALSE,637.5535
Apr 13 2025 16:59:22.900 UTC,1744577962.9,2262.4,34.05353,-80.42095,12,3,149,372,-31,3,0,3,6,-42,3.703,2016.4,TRUE,FALSE,FALSE,651.2903
Apr 13 2025 16:59:23.000 UTC,1744577963.0,2296.6,34.05357,-80.42096,12,3,148,366,-30,3,1,2,8,-42,3.703,2050.6,TRUE,FALSE,FALSE,663.9668
Apr 13 2025 16:59:23.100 UTC,1744577963.1,2331.8,34.05361,-80.42097,13,3,148,364,-30,3,0,2,9,-42,3.703,2085.8,TRUE,FALSE,FALSE,679.1625
Apr 13 2025 16:59:23.200 UTC,1744577963.2,2368.0,34.05365,-80.42100,12,3,148,361,-30,3,0,3,7,-42,3.703,2122.0,TRUE,FALSE,FALSE,693.4114
Apr 13 2025 16:59:23.300 UTC,1744577963.3,2403.6,34.05368,-80.42103,12,3,148,356,-29,3,0,1,9,-41,3.703,2157.6,TRUE,FALSE,FALSE,708.9777
Apr 13 2025 16:59:23.400 UTC,1744577963.4,2438.9,34.05371,-80.42105,12,3,147,351,-30,3,0,3,7,-41,3.703,2192.9,TRUE,FALSE,FALSE,723.2287
Apr 13 2025 16:59:23.500 UTC,1744577963.5,2474.3,34.05375,-80.42107,12,3,147,347,-30,3,0,4,6,-41,3.703,2228.3,TRUE,FALSE,FALSE,738.6307
Apr 13 2025 16:59:23.600 UTC,1744577963.6,2510.1,34.05379,-80.42110,12,3,148,344,-30,3,0,6,4,-41,3.703,2264.1,TRUE,FALSE,FALSE,752.8888
Apr 13 2025 16:59:23.700 UTC,1744577963.7,2545.4,34.05383,-80.42112,10,3,147,339,-31,3,0,6,4,-41,3.703,2299.4,TRUE,FALSE,FALSE,768.3010
Apr 13 2025 16:59:23.800 UTC,1744577963.8,2579.4,34.05386,-80.42114,10,3,146,334,-31,3,0,7,3,-41,3.703,2333.4,TRUE,FALSE,FALSE,782.5653
Apr 13 2025 16:59:23.900 UTC,1744577963.9,2612.7,34.05390,-80.42117,11,3,145,331,-31,3,0,6,5,-41,3.703,2366.7,TRUE,FALSE,FALSE,797.9867
Apr 13 2025 16:59:24.000 UTC,1744577964.0,2646.1,34.05393,-80.42119,10,3,145,328,-31,3,0,5,5,-41,3.703,2400.1,TRUE,FALSE,FALSE,812.2564
Apr 13 2025 16:59:24.100 UTC,1744577964.1,2679.0,34.05397,-80.42122,10,3,146,325,-31,3,0,3,7,-41,3.703,2433.0,TRUE,FALSE,FALSE,827.8143
Apr 13 2025 16:59:24.200 UTC,1744577964.2,2711.7,34.05400,-80.42124,12,3,145,322,-31,3,0,3,9,-41,3.703,2465.7,TRUE,FALSE,FALSE,842.0849
Apr 13 2025 16:59:24.300 UTC,1744577964.3,2744.0,34.05404,-80.42126,12,3,145,318,-31,3,0,4,8,-41,3.703,2498.0,TRUE,FALSE,FALSE,856.3572
Apr 13 2025 16:59:24.400 UTC,1744577964.4,2775.8,34.05407,-80.42129,12,3,145,315,-31,3,0,5,6,-41,3.703,2529.8,TRUE,FALSE,FALSE,870.6312
Apr 13 2025 16:59:24.500 UTC,1744577964.5,2807.3,34.05410,-80.42132,12,3,145,311,-30,3,0,5,6,-41,3.703,2561.3,TRUE,FALSE,FALSE,886.1867
Apr 13 2025 16:59:24.600 UTC,1744577964.6,2837.6,34.05414,-80.42133,12,3,144,306,-31,3,0,5,6,-41,3.703,2591.6,TRUE,FALSE,FALSE,899.1841
Apr 13 2025 16:59:24.700 UTC,1744577964.7,2865.7,34.05418,-80.42135,12,3,146,304,-31,3,0,3,8,-41,3.703,2619.7,TRUE,FALSE,FALSE,914.5212
Apr 13 2025 16:59:24.800 UTC,1744577964.8,2894.2,34.05422,-80.42136,13,3,146,300,-31,3,1,0,10,-41,3.703,2648.2,TRUE,FALSE,FALSE,928.7121
Apr 13 2025 16:59:24.900 UTC,1744577964.9,2922.2,34.05426,-80.42138,13,3,146,297,-31,3,1,0,10,-41,3.703,2676.2,TRUE,FALSE,FALSE,942.9181
Apr 13 2025 16:59:25.000 UTC,1744577965.0,2951.5,34.05429,-80.42140,13,3,145,293,-31,3,0,2,9,-41,3.703,2705.5,TRUE,FALSE,FALSE,957.2105
Apr 13 2025 16:59:25.100 UTC,1744577965.1,2981.0,34.05433,-80.42142,13,3,144,288,-31,3,0,2,9,-41,3.703,2735.0,TRUE,FALSE,FALSE,971.5037
Apr 13 2025 16:59:25.200 UTC,1744577965.2,3010.0,34.05436,-80.42145,13,3,143,284,-31,3,0,2,8,-41,3.703,2764.0,TRUE,FALSE,FALSE,985.7979
Apr 13 2025 16:59:25.300 UTC,1744577965.3,3038.8,34.05439,-80.42147,13,3,143,280,-30,3,0,5,6,-42,3.703,2792.8,TRUE,FALSE,FALSE,1000.0929
Apr 13 2025 16:59:25.400 UTC,1744577965.4,3067.3,34.05443,-80.42149,13,3,142,277,-30,3,0,7,4,-42,3.703,2821.3,TRUE,FALSE,FALSE,1014.3887
Apr 13 2025 16:59:25.500 UTC,1744577965.5,3095.8,34.05446,-80.42152,13,3,142,273,-30,3,0,7,4,-42,3.703,2849.8,TRUE,FALSE,FALSE,1029.9262
Apr 13 2025 16:59:25.600 UTC,1744577965.6,3124.3,34.05450,-80.42155,13,3,142,269,-30,3,0,7,5,-42,3.703,2878.3,TRUE,FALSE,FALSE,1044.2220
Apr 13 2025 16:59:25.700 UTC,1744577965.7,3152.7,34.05453,-80.42157,13,3,142,266,-30,3,0,7,6,-42,3.703,2906.7,TRUE,FALSE,FALSE,1058.5185
Apr 13 2025 16:59:25.800 UTC,1744577965.8,3180.2,34.05457,-80.42159,13,3,141,262,-31,3,0,7,6,-42,3.703,2934.2,TRUE,FALSE,FALSE,1072.7573
Apr 13 2025 16:59:25.900 UTC,1744577965.9,3207.0,34.05460,-80.42161,13,3,141,259,-31,3,0,8,5,-42,3.703,2961.0,TRUE,FALSE,FALSE,1085.8792
Apr 13 2025 16:59:26.000 UTC,1744577966.0,3233.3,34.05463,-80.42163,13,3,141,256,-31,3,0,8,5,-42,3.703,2987.3,TRUE,FALSE,FALSE,1100.1793
Apr 13 2025 16:59:26.100 UTC,1744577966.1,3259.4,34.05467,-80.42165,13,3,141,252,-31,3,0,5,8,-42,3.703,3013.4,TRUE,FALSE,FALSE,1114.4802
Apr 13 2025 16:59:26.200 UTC,1744577966.2,3285.0,34.05470,-80.42168,13,3,141,248,-31,3,0,4,9,-42,3.703,3039.0,TRUE,FALSE,FALSE,1130.0115
Apr 13 2025 16:59:26.300 UTC,1744577966.3,3310.2,34.05473,-80.42171,13,3,141,245,-31,3,0,3,10,-49,3.703,3064.2,TRUE,FALSE,FALSE,1143.1334
Apr 13 2025 16:59:26.500 UTC,1744577966.5,3359.5,34.05480,-80.42175,13,3,141,238,-31,3,0,3,9,-49,3.703,3113.5,TRUE,FALSE,FALSE,1171.7352
Apr 13 2025 16:59:26.600 UTC,1744577966.6,3383.5,34.05484,-80.42178,13,3,140,236,-31,3,0,3,9,-49,3.703,3137.5,TRUE,FALSE,FALSE,1186.0370
Apr 13 2025 16:59:26.700 UTC,1744577966.7,3407.1,34.05487,-80.42180,13,3,140,231,-31,3,0,4,8,-49,3.703,3161.1,TRUE,FALSE,FALSE,1199.1590
Apr 13 2025 16:59:26.800 UTC,1744577966.8,3430.5,34.05490,-80.42182,13,3,140,228,-30,3,0,6,6,-49,3.703,3184.5,TRUE,FALSE,FALSE,1213.4614
Apr 13 2025 16:59:26.900 UTC,1744577966.9,3453.4,34.05494,-80.42185,13,3,140,225,-30,3,0,5,8,-49,3.703,3207.4,TRUE,FALSE,FALSE,1228.9906
Apr 13 2025 16:59:27.000 UTC,1744577967.0,3475.9,34.05497,-80.42188,13,3,139,221,-30,3,0,6,7,-49,3.703,3229.9,TRUE,FALSE,FALSE,1242.1126
Apr 13 2025 16:59:27.100 UTC,1744577967.1,3498.0,34.05500,-80.42190,13,3,139,218,-30,3,0,5,8,-49,3.703,3252.0,TRUE,FALSE,FALSE,1256.4147
Apr 13 2025 16:59:27.200 UTC,1744577967.2,3519.9,34.05503,-80.42192,13,3,139,214,-30,3,0,6,6,-44,3.703,3273.9,TRUE,FALSE,FALSE,1270.7174
Apr 13 2025 16:59:27.300 UTC,1744577967.3,3541.3,34.05507,-80.42194,13,3,139,211,-30,3,0,6,6,-44,3.703,3295.3,TRUE,FALSE,FALSE,1285.0205
Apr 13 2025 16:59:27.400 UTC,1744577967.4,3561.7,34.05510,-80.42196,13,3,139,208,-30,3,0,5,7,-44,3.703,3315.7,TRUE,FALSE,FALSE,1298.1026
Apr 13 2025 16:59:27.500 UTC,1744577967.5,3581.1,34.05514,-80.42198,13,3,139,204,-30,3,0,4,7,-44,3.703,3335.1,TRUE,FALSE,FALSE,1312.4077
Apr 13 2025 16:59:27.600 UTC,1744577967.6,3600.3,34.05517,-80.42200,13,3,139,200,-30,3,0,4,7,-44,3.703,3354.3,TRUE,FALSE,FALSE,1325.4969
Apr 13 2025 16:59:27.700 UTC,1744577967.7,3619.1,34.05521,-80.42202,13,3,139,197,-30,3,0,2,9,-44,3.703,3373.1,TRUE,FALSE,FALSE,1340.9893
Apr 13 2025 16:59:27.800 UTC,1744577967.8,3637.8,34.05524,-80.42204,13,3,140,194,-31,3,0,3,9,-44,3.703,3391.8,TRUE,FALSE,FALSE,1354.0867
Apr 13 2025 16:59:27.900 UTC,1744577967.9,3656.3,34.05528,-80.42206,13,3,139,190,-31,3,0,3,9,-44,3.703,3410.3,TRUE,FALSE,FALSE,1368.3958
Apr 13 2025 16:59:28.000 UTC,1744577968.0,3675.2,34.05531,-80.42208,13,3,138,186,-30,3,0,2,10,-44,3.703,3429.2,TRUE,FALSE,FALSE,1382.7052
Apr 13 2025 16:59:28.100 UTC,1744577968.1,3693.8,34.05535,-80.42210,13,3,138,183,-30,3,0,2,10,-44,3.703,3447.8,TRUE,FALSE,FALSE,1397.0149
Apr 13 2025 16:59:28.200 UTC,1744577968.2,3714.4,34.05538,-80.42212,13,3,138,180,-30,3,0,3,9,-44,3.703,3468.4,TRUE,FALSE,FALSE,1408.9320
Apr 13 2025 16:59:28.300 UTC,1744577968.3,3734.0,34.05541,-80.42214,13,3,137,176,-30,3,0,3,8,-43,3.703,3488.0,TRUE,FALSE,FALSE,1422.0538
Apr 13 2025 16:59:28.400 UTC,1744577968.4,3754.2,34.05544,-80.42216,13,3,137,173,-30,3,0,4,8,-43,3.703,3508.2,TRUE,FALSE,FALSE,1436.3646
Apr 13 2025 16:59:28.500 UTC,1744577968.5,3771.8,34.05547,-80.42220,13,3,137,170,-30,3,0,4,8,-43,3.703,3525.8,TRUE,FALSE,FALSE,1450.6905
